Time,data
1724193685.5046492,0.0
1724193685.5385764,0.0
1724193685.572141,0.0
1724193685.6057875,0.0
1724193685.6389573,0.0
1724193685.6719656,0.0
1724193685.7057638,0.0
1724193685.7389925,0.0
1724193685.772182,0.0
1724193685.805793,0.0
1724193685.838972,0.0
1724193685.872247,0.0
1724193685.9059181,0.0
1724193685.9390852,0.0
1724193685.9731064,0.0
1724193686.0091562,0.0
1724193686.0432017,0.0
1724193686.07614,0.0
1724193686.1116862,0.0
1724193686.1433074,0.0
1724193686.1780136,0.0
1724193686.2104099,0.0
1724193686.2431295,0.0
1724193686.277232,0.0
1724193686.311989,0.0
1724193686.345157,0.0
1724193686.3823526,0.0
1724193686.4161727,3.286548614501953
1724193686.4493568,6.573097229003906
1724193686.4826808,9.899933815002441
1724193686.5179505,13.226770401000977
1724193686.5502033,13.226770401000977
1724193686.583338,13.226770401000977
1724193686.617669,16.518369674682617
1724193686.6515582,19.809968948364258
1724193686.6930916,23.1015682220459
1724193686.729082,23.1015682220459
1724193686.7619088,23.1015682220459
1724193686.7954795,23.1015682220459
1724193686.829438,26.415679931640625
1724193686.8629203,29.72979164123535
1724193686.8960657,29.72979164123535
1724193686.9331954,29.72979164123535
1724193686.967536,33.08696746826172
1724193687.0002952,36.52132797241211
1724193687.0382042,39.955692291259766
1724193687.0729876,43.46043395996094
1724193687.1084704,47.07616424560547
1724193687.1432593,50.428314208984375
1724193687.1767058,53.78046417236328
1724193687.2142074,57.12287139892578
1724193687.2483137,57.12287139892578
1724193687.2820983,57.12287139892578
1724193687.3194535,60.50414276123047
1724193687.3536038,60.50414276123047
1724193687.387671,60.50414276123047
1724193687.4237213,68.86475372314453
1724193687.4579248,77.22537231445312
1724193687.493512,88.21674346923828
1724193687.528291,99.78333282470703
1724193687.5624154,111.34991455078125
1724193687.6024704,122.736328125
1724193687.6358392,134.12274169921875
1724193687.6712418,144.9899444580078
1724193687.7068145,155.85716247558594
1724193687.7430112,167.36428833007812
1724193687.7797332,178.98114013671875
1724193687.8130581,190.59799194335938
1724193687.852181,201.90615844726562
1724193687.887371,207.21449279785156
1724193687.9200203,212.5228271484375
1724193687.9529896,216.0347900390625
1724193687.9869583,219.5467529296875
1724193688.0199068,223.6471710205078
1724193688.0544548,231.93923950195312
1724193688.0890026,240.23129272460938
1724193688.123222,250.55621337890625
1724193688.1566436,260.8811340332031
1724193688.1922586,272.6943054199219
1724193688.2250297,284.5074768066406
1724193688.2595727,295.7133483886719
1724193688.2935226,307.8408203125
1724193688.3276734,319.96832275390625
1724193688.36008,330.6018371582031
1724193688.3944683,341.2353515625
1724193688.4291012,354.2045593261719
1724193688.461423,365.11712646484375
1724193688.494535,376.6814270019531
1724193688.5280569,388.2457275390625
1724193688.5614433,399.02923583984375
1724193688.595285,404.6477966308594
1724193688.6285844,408.3857421875
1724193688.6614962,412.1236877441406
1724193688.6959596,412.1236877441406
1724193688.7292106,415.732666015625
1724193688.762564,419.3416748046875
1724193688.7979815,419.3416748046875
1724193688.8325357,419.3416748046875
1724193688.8670297,422.8049011230469
1724193688.9027784,426.26812744140625
1724193688.938835,429.9125671386719
1724193688.9755478,433.5569763183594
1724193689.0100198,437.2195739746094
1724193689.0441163,437.2195739746094
1724193689.0774338,437.2195739746094
1724193689.1140718,440.9627685546875
1724193689.1530967,444.7059631347656
1724193689.1921208,448.44915771484375
1724193689.2236714,452.2187805175781
1724193689.2577002,452.2187805175781
1724193689.2897918,452.2187805175781
1724193689.3256238,455.5353698730469
1724193689.3574927,458.8519592285156
1724193689.3909187,462.1685485839844
1724193689.424869,465.52838134765625
1724193689.4583178,465.52838134765625
1724193689.4912753,465.52838134765625
1724193689.5323443,465.52838134765625
1724193689.5660384,468.89013671875
1724193689.5976884,468.89013671875
1724193689.6320944,468.89013671875
1724193689.6656868,473.0051574707031
1724193689.7036338,482.42559814453125
1724193689.7418845,491.84600830078125
1724193689.7761285,501.2664489746094
1724193689.8095038,511.5386047363281
1724193689.8450267,521.7610473632812
1724193689.8782117,531.9835205078125
1724193689.9133515,542.8258666992188
1724193689.9488666,554.0330810546875
1724193689.9812508,565.2402954101562
1724193690.0183992,577.0391845703125
1724193690.0535839,587.146484375
1724193690.085304,597.2537231445312
1724193690.120172,607.8052978515625
1724193690.1543064,618.3568725585938
1724193690.1875637,629.0429077148438
1724193690.2230422,639.7288818359375
1724193690.2574534,650.4149169921875
1724193690.2906294,662.03515625
1724193690.3237262,673.6554565429688
1724193690.3582313,684.5806274414062
1724193690.3910425,695.5057373046875
1724193690.4242709,707.8497314453125
1724193690.4593456,719.0537109375
1724193690.4924939,730.2576904296875
1724193690.5253131,740.0844116210938
1724193690.5587118,751.5353393554688
1724193690.5924392,762.9862670898438
1724193690.626838,772.2757568359375
