Time,data
1724194058.1434157,80.06172180175781
1724194058.1762416,160.12205505371094
1724194058.2103984,240.18096923828125
1724194058.2432396,320.2389221191406
1724194058.2764335,400.294921875
1724194058.3106682,480.3490905761719
1724194058.343312,560.40283203125
1724194058.3763378,640.4566040039062
1724194058.410672,720.5104370117188
1724194058.4433546,800.564208984375
1724194058.4764242,880.617919921875
1724194058.5105412,960.6715698242188
1724194058.543707,1040.725341796875
1724194058.5763083,1120.779052734375
1724194058.610578,1200.8326416015625
1724194058.6436172,1280.8863525390625
1724194058.6766987,1360.93994140625
1724194058.7104335,1440.9935302734375
1724194058.7440872,1521.047119140625
1724194058.779976,1601.100830078125
1724194058.8139536,1681.1544189453125
1724194058.847328,1761.2080078125
1724194058.8803296,1841.2615966796875
1724194058.9146266,1921.31494140625
1724194058.9483643,2001.3685302734375
1724194058.981246,2081.422119140625
1724194059.0151157,2161.4755859375
1724194059.0482183,2241.529052734375
1724194059.0810907,2321.582763671875
1724194059.1149528,2401.63623046875
1724194059.1521807,2481.689697265625
1724194059.1853628,2561.7431640625
1724194059.2237556,2641.79638671875
1724194059.2572708,2721.849853515625
1724194059.2946365,2801.90283203125
1724194059.3305683,2881.9560546875
1724194059.3703718,2962.00927734375
1724194059.3968585,3042.062255859375
1724194059.4312599,3122.115478515625
1724194059.4644947,3202.16845703125
1724194059.49764,3282.221435546875
1724194059.5365815,3362.274169921875
1724194059.571338,3442.3271484375
1724194059.6050785,3522.380126953125
1724194059.6457915,3602.424560546875
1724194059.6789901,3682.464111328125
1724194059.7123475,3762.502685546875
1724194059.7472355,3842.535888671875
1724194059.7801812,3922.5634765625
1724194059.8132505,4002.587158203125
1724194059.8474343,4082.614990234375
1724194059.8805926,4162.64208984375
1724194059.9153626,4242.6630859375
1724194059.950617,4322.69091796875
1724194059.9843864,4402.73193359375
1724194060.0181756,4482.76416015625
1724194060.0525975,4562.791015625
1724194060.0857053,4642.8115234375
1724194060.1192832,4722.8349609375
1724194060.1535234,4802.85400390625
1724194060.1867125,4882.86865234375
1724194060.2221913,4962.8798828125
1724194060.25641,5042.896484375
1724194060.2894738,5122.91845703125
1724194060.3226545,5202.93994140625
1724194060.3575811,5282.96533203125
1724194060.390833,5362.9921875
1724194060.424057,5443.0263671875
1724194060.4579675,5523.05908203125
1724194060.4928331,5603.08642578125
1724194060.5260649,5683.111328125
1724194060.5602999,5763.13720703125
1724194060.5953693,5843.15869140625
1724194060.630394,5923.1806640625
1724194060.6671183,6003.19970703125
1724194060.700301,6083.22998046875
1724194060.7334442,6163.25634765625
1724194060.7704854,6243.27734375
1724194060.80385,6323.3203125
1724194060.836692,6403.3603515625
1724194060.8708293,6483.3935546875
1724194060.9044132,6563.4130859375
1724194060.9376054,6643.4375
1724194060.9740205,6723.45654296875
1724194061.0074666,6803.4755859375
1724194061.040327,6883.49365234375
1724194061.0759249,6963.51220703125
