Time,base_link_contacts_data,power_consumption_hip_data,power_consumption_total_data,power_consumption_wheel_data
0.0,0.0,0.0,0.0,0.0
0.00016832351684570312,0.0,0.0,0.0,0.0
0.01034855842590332,0.0,83.7587890625,0.0,0.0
0.010360240936279297,0.0,83.7587890625,94.021484375,0.0
0.010370254516601562,0.0,83.7587890625,94.021484375,10.262237548828125
0.013923406600952148,0.0,83.7587890625,94.021484375,10.262237548828125
0.03563523292541504,0.0,83.7587890625,94.021484375,10.262237548828125
0.045948028564453125,0.0,83.7587890625,94.021484375,20.524444580078125
0.04595947265625,0.0,167.525390625,94.021484375,20.524444580078125
0.04596257209777832,0.0,167.525390625,188.0498046875,20.524444580078125
0.0579829216003418,0.0,167.525390625,188.0498046875,20.524444580078125
0.07857847213745117,0.0,167.525390625,188.0498046875,20.524444580078125
0.08151769638061523,0.0,167.525390625,281.7021484375,20.524444580078125
0.0815272331237793,0.0,251.296875,281.7021484375,20.524444580078125
0.08153152465820312,0.0,251.296875,281.7021484375,30.404327392578125
0.10002017021179199,0.0,251.296875,281.7021484375,30.404327392578125
0.1177988052368164,0.0,251.296875,375.013671875,30.404327392578125
0.11780595779418945,0.0,335.0634765625,375.013671875,30.404327392578125
0.11781573295593262,0.0,335.0634765625,375.013671875,39.9498291015625
0.12204217910766602,0.0,335.0634765625,375.013671875,39.9498291015625
0.14268922805786133,0.0,335.0634765625,375.013671875,39.9498291015625
0.1528034210205078,0.0,335.0634765625,375.013671875,49.495330810546875
0.15281152725219727,0.0,418.8154296875,375.013671875,49.495330810546875
0.15282058715820312,0.0,418.8154296875,468.310546875,49.495330810546875
0.1636359691619873,0.0,418.8154296875,468.310546875,49.495330810546875
0.18422508239746094,0.0,418.8154296875,468.310546875,49.495330810546875
0.18634605407714844,0.0,502.5478515625,468.310546875,49.495330810546875
0.1863558292388916,0.0,502.5478515625,562.7607421875,49.495330810546875
0.18636369705200195,0.0,502.5478515625,562.7607421875,60.212646484375
0.19909048080444336,0.0,502.5478515625,562.7607421875,60.212646484375
0.20566058158874512,0.0,502.5478515625,562.7607421875,60.212646484375
0.22661209106445312,0.0,586.2666015625,562.7607421875,60.212646484375
0.22665143013000488,0.0,586.2666015625,562.7607421875,71.56683349609375
0.2266535758972168,0.0,586.2666015625,657.833984375,71.56683349609375
0.22877049446105957,0.0,586.2666015625,657.833984375,71.56683349609375
0.249281644821167,0.0,586.2666015625,657.833984375,71.56683349609375
0.2718992233276367,0.0,669.96484375,657.833984375,71.56683349609375
0.2719547748565674,0.0,669.96484375,752.8857421875,71.56683349609375
0.2719597816467285,0.0,669.96484375,752.8857421875,82.9210205078125
0.283557653427124,0.0,669.96484375,752.8857421875,82.9210205078125
0.30713462829589844,0.0,669.96484375,752.8857421875,82.9210205078125
0.3130180835723877,0.0,669.96484375,752.8857421875,94.2408447265625
0.3130195140838623,0.0,669.96484375,847.880859375,94.2408447265625
0.31302738189697266,0.0,753.6396484375,847.880859375,94.2408447265625
0.33904337882995605,0.0,753.6396484375,847.880859375,94.2408447265625
0.3638176918029785,0.0,753.6396484375,941.1787109375,94.2408447265625
0.36384057998657227,0.0,753.6396484375,941.1787109375,103.89862060546875
0.3638789653778076,0.0,837.279296875,941.1787109375,103.89862060546875
0.37127256393432617,0.0,837.279296875,941.1787109375,103.89862060546875
0.3951907157897949,0.0,837.279296875,941.1787109375,103.89862060546875
0.4183387756347656,0.0,837.279296875,1034.4384765625,103.89862060546875
0.4183623790740967,0.0,837.279296875,1034.4384765625,113.55645751953125
0.4183778762817383,0.0,920.8818359375,1034.4384765625,113.55645751953125
0.42876410484313965,0.0,920.8818359375,1034.4384765625,113.55645751953125
0.449629545211792,0.0,920.8818359375,1034.4384765625,113.55645751953125
0.4541890621185303,0.0,1004.4501953125,1034.4384765625,113.55645751953125
0.45424342155456543,0.0,1004.4501953125,1127.6650390625,113.55645751953125
0.4542717933654785,0.0,1004.4501953125,1127.6650390625,123.2142333984375
0.4651498794555664,0.0,1004.4501953125,1127.6650390625,123.2142333984375
0.47327756881713867,0.0,1004.4501953125,1127.6650390625,123.2142333984375
0.4897754192352295,0.0,1004.4501953125,1224.8798828125,123.2142333984375
0.4897756576538086,0.0,1087.97265625,1224.8798828125,123.2142333984375
0.48978185653686523,0.0,1087.97265625,1224.8798828125,136.90667724609375
0.4942433834075928,0.0,1087.97265625,1224.8798828125,136.90667724609375
0.5182275772094727,0.0,1087.97265625,1224.8798828125,136.90667724609375
0.5281379222869873,0.0,1171.451171875,1224.8798828125,136.90667724609375
0.5281598567962646,0.0,1171.451171875,1322.05078125,136.90667724609375
0.5281627178192139,0.0,1171.451171875,1322.05078125,150.59906005859375
0.5408384799957275,0.0,1171.451171875,1322.05078125,150.59906005859375
0.5616483688354492,0.0,1171.451171875,1322.05078125,150.59906005859375
0.5635266304016113,0.0,1254.8916015625,1322.05078125,150.59906005859375
0.5635695457458496,0.0,1254.8916015625,1322.05078125,161.96392822265625
0.5635769367218018,0.0,1254.8916015625,1416.85546875,161.96392822265625
0.5819201469421387,0.0,1254.8916015625,1416.85546875,161.96392822265625
0.6009533405303955,0.0,1254.8916015625,1511.5625,161.96392822265625
0.6009585857391357,0.0,1338.287109375,1511.5625,161.96392822265625
0.6009712219238281,0.0,1338.287109375,1511.5625,173.274658203125
0.6049933433532715,0.0,1338.287109375,1511.5625,173.274658203125
0.625579833984375,0.0,1338.287109375,1511.5625,173.274658203125
0.6357085704803467,0.0,1421.654296875,1511.5625,173.274658203125
0.6357147693634033,0.0,1421.654296875,1511.5625,183.8927001953125
0.6357526779174805,0.0,1421.654296875,1605.5478515625,183.8927001953125
0.6467108726501465,0.0,1421.654296875,1605.5478515625,183.8927001953125
0.6694200038909912,0.0,1421.654296875,1605.5478515625,183.8927001953125
0.6722433567047119,0.0,1504.9951171875,1605.5478515625,183.8927001953125
0.6722502708435059,0.0,1504.9951171875,1699.5068359375,183.8927001953125
0.6722679138183594,0.0,1504.9951171875,1699.5068359375,194.51068115234375
0.6854512691497803,0.0,1504.9951171875,1699.5068359375,194.51068115234375
0.6928331851959229,0.0,1504.9951171875,1699.5068359375,194.51068115234375
0.7104392051696777,0.0,1504.9951171875,1793.4775390625,194.51068115234375
0.7104496955871582,0.0,1504.9951171875,1793.4775390625,205.16375732421875
0.7104511260986328,0.0,1588.3134765625,1793.4775390625,205.16375732421875
0.7143118381500244,0.0,1588.3134765625,1793.4775390625,205.16375732421875
0.7344932556152344,0.0,1588.3134765625,1793.4775390625,205.16375732421875
0.7459180355072021,0.0,1671.609375,1793.4775390625,205.16375732421875
0.745934009552002,0.0,1671.609375,1793.4775390625,216.8983154296875
0.7461652755737305,0.0,1671.609375,1888.5078125,216.8983154296875
0.757021427154541,0.0,1671.609375,1888.5078125,216.8983154296875
0.7772505283355713,0.0,1671.609375,1888.5078125,216.8983154296875
0.7795991897583008,0.0,1754.8759765625,1888.5078125,216.8983154296875
0.779651403427124,0.0,1754.8759765625,1983.509765625,216.8983154296875
0.779656171798706,0.0,1754.8759765625,1983.509765625,228.6329345703125
0.7984285354614258,0.0,1754.8759765625,1983.509765625,228.6329345703125
0.8149623870849609,0.0,1838.1142578125,1983.509765625,228.6329345703125
0.8149693012237549,0.0,1838.1142578125,1983.509765625,240.3675537109375
0.8149702548980713,0.0,1838.1142578125,2078.482421875,240.3675537109375
0.8188180923461914,0.0,1838.1142578125,2078.482421875,240.3675537109375
0.842390775680542,0.0,1838.1142578125,2078.482421875,240.3675537109375
0.8596236705780029,0.0,1921.3369140625,2078.482421875,240.3675537109375
0.8596341609954834,0.0,1921.3369140625,2174.2138671875,240.3675537109375
0.8601400852203369,0.0,1921.3369140625,2174.2138671875,252.87652587890625
0.875234842300415,0.0,1921.3369140625,2174.2138671875,252.87652587890625
0.903226375579834,0.0,1921.3369140625,2174.2138671875,252.87652587890625
0.9042341709136963,0.0,2004.55078125,2174.2138671875,252.87652587890625
0.9042763710021973,0.0,2004.55078125,2269.73828125,252.87652587890625
0.9051849842071533,0.0,2004.55078125,2269.73828125,265.18646240234375
0.9138104915618896,0.0,2004.55078125,2269.73828125,265.18646240234375
0.9208052158355713,0.0,2004.55078125,2269.73828125,265.18646240234375
0.9422652721405029,0.0,2087.748046875,2269.73828125,265.18646240234375
0.9423031806945801,0.0,2087.748046875,2365.2451171875,265.18646240234375
0.9424259662628174,0.0,2087.748046875,2365.2451171875,277.496337890625
0.9465312957763672,0.0,2087.748046875,2365.2451171875,277.496337890625
0.9663674831390381,0.0,2087.748046875,2365.2451171875,277.496337890625
0.976107120513916,0.0,2087.748046875,2365.2451171875,288.57598876953125
0.9761114120483398,0.0,2170.912109375,2365.2451171875,288.57598876953125
0.9761245250701904,0.0,2170.912109375,2459.4892578125,288.57598876953125
0.987778902053833,0.0,2170.912109375,2459.4892578125,288.57598876953125
1.0109975337982178,0.0,2170.912109375,2459.4892578125,288.57598876953125
1.0135886669158936,0.0,2254.0380859375,2459.4892578125,288.57598876953125
1.0135979652404785,0.0,2254.0380859375,2459.4892578125,299.65557861328125
1.0136067867279053,0.0,2254.0380859375,2553.6943359375,299.65557861328125
1.0414807796478271,0.0,2254.0380859375,2553.6943359375,299.65557861328125
1.0638673305511475,0.0,2337.130859375,2553.6943359375,299.65557861328125
1.0639116764068604,0.0,2337.130859375,2553.6943359375,309.9613037109375
1.063917875289917,0.0,2337.130859375,2647.0927734375,309.9613037109375
1.0696818828582764,0.0,2337.130859375,2647.0927734375,309.9613037109375
1.0890626907348633,0.0,2337.130859375,2647.0927734375,309.9613037109375
1.098193645477295,0.0,2337.130859375,2740.4453125,309.9613037109375
1.0982017517089844,0.0,2420.177734375,2740.4453125,309.9613037109375
1.0982019901275635,0.0,2420.177734375,2740.4453125,320.2669677734375
1.1089084148406982,0.0,2420.177734375,2740.4453125,320.2669677734375
1.132638692855835,0.0,2420.177734375,2740.4453125,320.2669677734375
1.1349713802337646,0.0,2503.1767578125,2740.4453125,320.2669677734375
1.134977102279663,0.0,2503.1767578125,2740.4453125,330.57269287109375
1.1349797248840332,0.0,2503.1767578125,2833.75,330.57269287109375
1.145261526107788,0.0,2503.1767578125,2833.75,330.57269287109375
1.1569907665252686,0.0,2503.1767578125,2833.75,330.57269287109375
1.163590669631958,0.0,2503.1767578125,2833.75,330.57269287109375
1.1637849807739258,0.0,2503.1767578125,2833.75,330.57269287109375
1.1732127666473389,0.0,2586.130859375,2833.75,330.57269287109375
1.173227071762085,0.0,2586.130859375,2833.75,341.47802734375
1.1732540130615234,0.0,2586.130859375,2927.609375,341.47802734375
1.1778886318206787,0.0,2586.130859375,2927.609375,341.47802734375
1.1984748840332031,0.0,2586.130859375,2927.609375,341.47802734375
1.2085464000701904,0.0,2669.0400390625,2927.609375,341.47802734375
1.208601474761963,0.0,2669.0400390625,2927.609375,351.48895263671875
1.2086567878723145,0.0,2669.0400390625,3020.529296875,351.48895263671875
1.221071481704712,0.0,2669.0400390625,3020.529296875,351.48895263671875
1.2409050464630127,0.0,2669.0400390625,3020.529296875,351.48895263671875
1.2437207698822021,0.0,2751.9091796875,3020.529296875,351.48895263671875
1.2437212467193604,0.0,2751.9091796875,3113.375,351.48895263671875
1.2437314987182617,0.0,2751.9091796875,3113.375,361.4649658203125
1.2655162811279297,0.0,2751.9091796875,3113.375,361.4649658203125
1.2841873168945312,0.0,2834.7255859375,3113.375,371.1209716796875
1.2841877937316895,0.0,2834.7255859375,3205.84765625,371.1209716796875
1.287825584411621,0.0,2834.7255859375,3205.84765625,371.1209716796875
1.3084256649017334,0.0,2834.7255859375,3205.84765625,371.1209716796875
1.3176860809326172,0.0,2917.484375,3205.84765625,371.1209716796875
1.31768798828125,0.0,2917.484375,3205.84765625,380.7769775390625
1.317906379699707,0.0,2917.484375,3298.2626953125,380.7769775390625
1.328880786895752,0.0,2917.484375,3298.2626953125,380.7769775390625
1.3503236770629883,0.0,2917.484375,3298.2626953125,380.7769775390625
1.353248119354248,0.0,2917.484375,3390.6455078125,380.7769775390625
1.35325026512146,0.0,3000.2119140625,3390.6455078125,380.7769775390625
1.3532559871673584,0.0,3000.2119140625,3390.6455078125,390.4329833984375
1.3672897815704346,0.0,3000.2119140625,3390.6455078125,390.4329833984375
1.3744056224822998,0.0,3000.2119140625,3390.6455078125,390.4329833984375
1.3921799659729004,0.0,3082.912109375,3390.6455078125,400.66748046875
1.3921878337860107,0.0,3082.912109375,3483.580078125,400.66748046875
1.3965845108032227,0.0,3082.912109375,3483.580078125,400.66748046875
