Time,data
1724194358.731815,0
1724194358.7318292,0
1724194358.7519906,0
1724194358.7721744,0
1724194358.7924278,0
1724194358.8125618,0
1724194358.832695,0
1724194358.8528514,0
1724194358.8730307,0
1724194358.893102,0
1724194358.9131312,0
1724194358.9332092,0
1724194358.9544294,0
1724194358.9733856,0
1724194358.9933348,0
1724194360.0005488,0
1724194360.0206192,0
1724194360.0406866,0
1724194360.0607178,0
1724194360.0807996,0
1724194360.1007938,0
1724194360.1208181,0
1724194360.1415644,0
1724194360.161581,0
1724194360.1816437,0
1724194360.2017047,0
1724194360.2216516,0
1724194360.2417724,0
1724194360.2622268,0
1724194360.2818646,0
1724194360.30182,0
1724194360.3218825,0
1724194360.3418238,0
1724194360.361873,0
1724194360.3818848,0
1724194360.4018955,0
1724194360.4219606,0
1724194360.4419377,0
1724194360.4619288,0
1724194360.4819455,0
1724194360.5019495,0
1724194360.5219405,0
1724194360.5419617,0
1724194360.5620213,0
1724194360.5848567,0
1724194360.6043172,0
1724194360.6239872,0
1724194360.6436913,0
1724194360.6633635,0
1724194360.6831522,0
1724194360.7029123,0
1724194360.7228324,0
1724194360.7426202,0
1724194360.7624817,0
1724194360.7845283,0
1724194360.804647,0
1724194360.8247828,0
1724194360.844764,0
1724194360.8648732,0
1724194360.8848093,0
1724194360.905136,0
1724194360.9251494,0
1724194360.9452405,0
1724194360.9651988,0
1724194360.9850988,0
1724194361.0051262,0
1724194361.0251744,0
1724194361.0451345,0
1724194361.0651622,0
1724194361.0852141,0
1724194361.1053696,0
1724194361.1254957,0
1724194361.145311,0
1724194361.1653445,0
1724194361.1852415,0
1724194361.205246,0
1724194361.2252095,0
1724194361.245498,0
1724194361.2652676,0
1724194361.2854009,0
1724194361.3053749,0
1724194361.3253615,0
1724194361.3454053,0
1724194361.3653922,0
1724194361.3871677,0
1724194361.4070559,0
1724194361.427449,0
1724194361.4481266,0
1724194361.4682446,0
1724194361.4904146,0
1724194361.5101783,0
1724194361.5303874,0
1724194361.5556676,0
1724194361.5758276,0
1724194361.5959864,0
1724194361.6158767,0
1724194361.6359603,0
1724194361.6559887,0
1724194361.676148,0
1724194361.6961691,0
1724194361.7163181,0
1724194361.736374,0
1724194361.7570014,0
1724194361.7763405,0
1724194361.8013287,0
1724194361.8213677,0
1724194361.8415318,0
1724194361.8639584,0
1724194361.884604,0
1724194361.905208,0
1724194361.925383,0
1724194361.9453115,0
1724194361.9654276,0
1724194361.9854252,0
1724194362.0053575,0
1724194362.025693,0
1724194362.046376,0
1724194362.066439,0
1724194362.086401,0
1724194362.106408,0
1724194362.1270108,0
1724194362.1470096,0
1724194362.1671057,0
1724194362.1876378,0
1724194362.2091072,0
1724194362.2281806,0
1724194362.2492082,0
1724194362.269422,0
1724194362.2895048,0
1724194362.3156395,0
1724194362.33614,0
1724194362.3563964,0
1724194362.3769014,0
1724194362.3971179,0
1724194362.4201317,0
1724194362.440452,0
1724194362.4612195,0
1724194362.4817467,0
1724194362.5019789,0
1724194362.521969,0
1724194362.5421848,0
1724194362.5621545,0
1724194362.5822208,0
1724194362.6023078,0
1724194362.6223106,0
1724194362.642348,0
1724194362.6624532,0
1724194362.6823738,0
1724194362.7023327,0
1724194362.7223525,0
1724194362.7424877,0
1724194362.7628615,0
1724194362.7833557,0
1724194362.8037508,0
1724194362.82412,0
1724194362.8441527,0
1724194362.8642342,0
1724194362.8862174,0
1724194362.9060147,0
1724194362.9264104,0
1724194362.9471831,0
1724194362.9675672,0
1724194362.9897377,0
1724194363.0099761,0
1724194363.0299509,0
1724194363.0501635,0
1724194363.0703683,0
1724194363.0913508,0
1724194363.110724,0
1724194363.1309955,0
1724194363.1512618,0
1724194363.171547,0
1724194363.1916625,0
1724194363.2117915,0
1724194363.2324696,0
1724194363.2519984,0
1724194363.272107,0
1724194363.2922225,0
1724194363.3127906,0
1724194363.3329246,0
1724194363.3529322,0
1724194363.373038,0
1724194363.3933537,0
1724194363.4131265,0
1724194363.4331493,0
1724194363.4531884,0
1724194363.473291,0
1724194363.4932523,0
1724194363.5135026,0
1724194363.534313,0
1724194363.5543368,0
1724194363.5743353,0
1724194363.5985098,0
1724194363.618597,0
1724194363.6385999,0
1724194363.6585605,0
1724194363.678589,0
1724194363.6996672,0
1724194363.719746,0
1724194363.739896,0
1724194363.7599664,0
1724194363.7800543,0
1724194363.80004,0
1724194363.8200555,0
1724194363.840141,0
1724194363.8601682,0
1724194363.8801634,0
1724194363.9005451,0
1724194363.9201896,0
1724194363.9402268,0
1724194363.9617414,0
1724194363.9818618,0
1724194364.0021627,0
1724194364.022982,0
1724194364.044168,0
1724194364.0641959,0
1724194364.0845885,0
1724194364.1060889,0
1724194364.1251042,0
1724194364.145435,0
1724194364.1655076,0
1724194364.1856856,0
1724194364.2072935,0
1724194364.226561,0
1724194364.2466033,0
1724194364.2668312,0
1724194364.2867901,0
1724194364.3071682,0
1724194364.327125,0
1724194364.3472688,0
1724194364.3672354,0
1724194364.3873167,0
1724194364.4077668,0
1724194364.427458,0
1724194364.4476123,0
1724194364.4677188,0
1724194364.487676,0
1724194364.5087688,0
1724194364.528655,0
1724194364.5488498,0
1724194364.5688689,0
1724194364.589001,0
1724194364.6092687,0
1724194364.6292639,0
1724194364.6503687,0
1724194364.6702967,0
1724194364.6912959,0
1724194364.713358,0
1724194364.7321093,0
1724194364.75237,0
1724194364.7723265,0
1724194364.7927825,0
1724194364.8131838,0
1724194364.833465,0
1724194364.853363,0
1724194364.873777,0
1724194364.8938582,0
1724194364.9144266,0
1724194364.9344172,0
1724194364.954464,0
1724194364.9744823,0
1724194364.9947207,0
1724194365.014901,0
1724194365.034708,0
1724194365.0606968,0
1724194365.0852785,0
1724194365.1055074,0
1724194365.1263173,0
1724194365.146394,0
1724194365.1663995,0
1724194365.18653,0
1724194365.2072012,0
1724194365.2279918,0
1724194365.2483857,0
1724194365.2682598,0
1724194365.288312,0
1724194365.3087683,0
1724194365.3291163,0
1724194365.348854,0
1724194365.3689964,0
1724194365.3890998,0
1724194365.4093845,0
1724194365.429295,0
1724194365.4493265,0
1724194365.4693408,0
1724194365.4893346,0
1724194365.509446,0
1724194365.5294073,0
1724194365.5499249,0
1724194365.5702064,0
1724194365.5902553,0
1724194365.6101375,0
1724194365.6307302,0
1724194365.6501646,0
1724194365.6719127,0
1724194365.6924152,0
1724194365.7123392,0
1724194365.7358735,0
1724194365.7558935,0
1724194365.7769973,0
1724194365.7970996,0
1724194365.8175583,0
1724194365.839289,0
1724194365.858891,0
1724194365.8788905,0
1724194365.8998778,0
1724194365.9202878,0
1724194365.9403405,0
1724194365.9603422,0
1724194365.9809582,0
1724194366.000436,0
1724194366.020408,0
1724194366.0403483,0
1724194366.0603275,0
1724194366.080433,0
1724194366.100529,0
1724194366.122731,0
1724194366.142251,0
1724194366.161475,0
1724194366.1856139,0
1724194366.2058983,0
1724194366.226837,0
1724194366.2478273,0
1724194366.2678595,0
1724194366.2882023,0
