Time,data
1724194437.574426,80.05374145507812
1724194437.6074252,160.1075439453125
1724194437.6416678,240.1613311767578
1724194437.6744597,320.21490478515625
1724194437.7075777,400.2686462402344
1724194437.7413604,480.3223571777344
1724194437.774515,560.3760375976562
1724194437.8076355,640.4296875
1724194437.8418162,720.4833374023438
1724194437.8745499,800.5369873046875
1724194437.907585,880.590576171875
1724194437.941774,960.6441650390625
1724194437.9745173,1040.6976318359375
1724194438.008144,1120.7510986328125
1724194438.0425587,1200.8046875
1724194438.0767221,1280.8580322265625
1724194438.109554,1360.911376953125
1724194438.1439364,1440.96484375
1724194438.1774514,1521.0181884765625
1724194438.210577,1601.0716552734375
1724194438.2445614,1681.125
1724194438.277639,1761.17822265625
1724194438.3104935,1841.2315673828125
1724194438.3454328,1921.2847900390625
1724194438.378264,2001.3380126953125
1724194438.4111528,2081.39111328125
1724194438.4458523,2161.4443359375
1724194438.4814057,2241.497314453125
1724194438.5142848,2321.550537109375
1724194438.5541542,2401.603515625
1724194438.588499,2481.65673828125
1724194438.624113,2561.709716796875
1724194438.658297,2641.762451171875
1724194438.6915193,2721.8154296875
1724194438.7264514,2801.8681640625
1724194438.7614748,2881.921142578125
1724194438.80702,2961.973876953125
1724194438.8405478,3045.382080078125
1724194438.8767269,3128.790283203125
1724194438.9103603,3208.8427734375
1724194438.9435968,3288.8955078125
1724194438.9774313,3372.268310546875
1724194439.0106034,3455.698486328125
1724194439.0479438,3539.128662109375
1724194439.0851684,3619.166259765625
1724194439.1199975,3699.194091796875
1724194439.154182,3779.21875
1724194439.1896513,3867.2822265625
1724194439.2269099,3958.322509765625
1724194439.2600596,4049.363525390625
1724194439.296025,4140.73388671875
1724194439.3301582,4232.52978515625
1724194439.3633816,4324.3193359375
1724194439.3972137,4415.599609375
1724194439.4305427,4506.5439453125
1724194439.46582,4597.49169921875
1724194439.4999075,4689.06201171875
1724194439.5330653,4780.732421875
1724194439.5702856,4872.3994140625
1724194439.607073,4963.3525390625
1724194439.6406372,5050.55419921875
1724194439.6761777,5137.755859375
1724194439.7105248,5221.17822265625
1724194439.7459798,5304.6328125
1724194439.7798808,5388.0869140625
1724194439.8137949,5471.5322265625
1724194439.8469691,5555.3134765625
1724194439.8802557,5639.0947265625
1724194439.9142427,5722.57470703125
1724194439.948404,5806.533203125
1724194439.982068,5890.4912109375
1724194440.0169475,5973.84326171875
1724194440.0502055,6058.087890625
1724194440.0855536,6142.33251953125
1724194440.1225386,6226.3076171875
1724194440.158181,6310.28955078125
1724194440.198062,6394.27001953125
1724194440.2276156,6481.57763671875
1724194440.2607398,6573.0146484375
1724194440.2944255,6664.45361328125
1724194440.3309221,6755.67919921875
1724194440.3633335,6846.22021484375
1724194440.3965032,6937.73046875
1724194440.4309683,7029.6474609375
1724194440.4652357,7121.56494140625
1724194440.4990547,7212.9990234375
1724194440.53788,7304.44140625
1724194440.5710917,7395.6083984375
1724194440.6049438,7486.7490234375
1724194440.639199,7577.3955078125
1724194440.6767125,7664.10595703125
1724194440.7099936,7750.8291015625
1724194440.7442462,7834.39697265625
1724194440.7780406,7918.89990234375
1724194440.8125415,8003.40234375
1724194440.8466966,8087.248046875
1724194440.8798146,8170.88916015625
1724194440.913047,8254.5302734375
1724194440.947836,8334.583984375
1724194440.9828453,8418.4990234375
1724194441.0167406,8502.4140625
1724194441.0513506,8582.46875
1724194441.0871282,8662.5224609375
1724194441.1218665,8745.9267578125
1724194441.1561575,8829.3310546875
1724194441.189731,8909.384765625
1724194441.2236722,8989.439453125
1724194441.2578828,9072.80078125
1724194441.2911193,9156.6005859375
1724194441.3244,9240.400390625
1724194441.358667,9324.0400390625
1724194441.392089,9407.408203125
1724194441.4255993,9490.7763671875
1724194441.4600258,9574.53125
1724194441.4937813,9657.9833984375
1724194441.5316863,9741.435546875
1724194441.5662951,9825.400390625
1724194441.5995128,9909.1806640625
1724194441.6328664,9992.9609375
1724194441.6667778,10072.9970703125
1724194441.6999044,10157.072265625
1724194441.7334187,10241.142578125
1724194441.772802,10329.6279296875
1724194441.8091388,10420.4296875
1724194441.8437994,10511.2373046875
1724194441.8786569,10602.31640625
1724194441.9129093,10693.3564453125
1724194441.9489253,10784.3974609375
1724194441.983423,10875.529296875
1724194442.0173635,10966.0361328125
1724194442.0516267,11056.5595703125
1724194442.091385,11147.166015625
1724194442.1251364,11238.0869140625
1724194442.1612494,11329.0087890625
1724194442.1953635,11419.5927734375
1724194442.2293637,11508.716796875
1724194442.2686229,11597.8388671875
1724194442.3063977,11689.3779296875
1724194442.3399992,11779.7939453125
1724194442.3759773,11870.2177734375
1724194442.4108164,11962.6318359375
1724194442.443808,12054.7939453125
1724194442.4770484,12146.939453125
1724194442.5113065,12237.8388671875
1724194442.5456142,12328.751953125
1724194442.5789616,12418.396484375
1724194442.612994,12508.0283203125
1724194442.6461966,12597.8486328125
1724194442.6809175,12687.6767578125
1724194442.7157378,12778.490234375
1724194442.7510622,12869.126953125
1724194442.7840538,12960.8876953125
1724194442.8184686,13052.65234375
1724194442.851683,13143.7470703125
1724194442.884905,13234.841796875
1724194442.9190347,13325.14453125
1724194442.9520652,13414.4404296875
1724194442.985067,13503.736328125
1724194443.0220354,13594.646484375
1724194443.0555866,13686.408203125
1724194443.089785,13778.1650390625
1724194443.124855,13869.8447265625
1724194443.15821,13960.9326171875
1724194443.1919303,14052.0341796875
1724194443.227443,14143.16015625
1724194443.260908,14234.0595703125
1724194443.2959883,14324.9462890625
1724194443.3303204,14414.6494140625
1724194443.3637776,14504.35546875
1724194443.3987348,14594.44140625
1724194443.4333177,14685.4853515625
1724194443.4669733,14776.5224609375
1724194443.5004032,14867.951171875
1724194443.5348146,14959.3916015625
1724194443.5685523,15050.796875
1724194443.6016836,15142.1904296875
1724194443.6379466,15231.380859375
1724194443.6705372,15322.1689453125
1724194443.7078729,15412.9580078125
1724194443.74277,15502.458984375
1724194443.7758987,15592.65625
1724194443.8096693,15682.849609375
1724194443.845186,15773.3115234375
1724194443.878436,15866.435546875
1724194443.9118364,15957.3662109375
1724194443.9462016,16048.298828125
1724194443.9794037,16139.107421875
1724194444.0168297,16229.9140625
1724194444.0562744,16320.2578125
1724194444.0894601,16410.1953125
1724194444.124461,16500.130859375
1724194444.158816,16591.375
1724194444.1920307,16681.8984375
1724194444.2287416,16772.4140625
1724194444.2647169,16864.2734375
1724194444.2979336,16954.91796875
1724194444.3310335,17045.732421875
1724194444.3747132,17136.55078125
1724194444.4083064,17227.984375
1724194444.445174,17319.412109375
1724194444.4792502,17408.759765625
1724194444.512928,17497.15625
1724194444.5461507,17585.568359375
1724194444.5803986,17674.6953125
1724194444.6134691,17764.423828125
1724194444.6464777,17854.134765625
1724194444.6806867,17945.59375
1724194444.7138116,18037.064453125
1724194444.7481625,18128.15625
1724194444.781845,18218.8984375
1724194444.8172274,18309.650390625
1724194444.8502743,18399.3984375
1724194444.8845196,18489.146484375
1724194444.919477,18579.40625
1724194444.9548073,18669.658203125
1724194444.988659,18760.02734375
1724194445.021865,18852.095703125
1724194445.0554342,18944.16796875
1724194445.0892608,19035.111328125
1724194445.122389,19125.2578125
1724194445.1565459,19215.8203125
1724194445.1908367,19306.3828125
1724194445.2239773,19397.80859375
1724194445.257112,19488.322265625
1724194445.2908354,19578.849609375
1724194445.32453,19670.17578125
