Time,base_link_contacts_data,goal_status_data,power_consumption_hip_data,power_consumption_total_data,power_consumption_wheel_data
1724180637.908507,0.0,0.0,0.0,0.0,0.0
1724180637.908532,0.0,0.0,0.0,0.0,0.0
1724180637.9279191,0.0,0.0,0.0,0.0,0.0
1724180637.949399,0.0,0.0,0.0,0.0,0.0
1724180637.9683094,0.0,0.0,0.0,0.0,0.0
1724180637.98814,0.0,0.0,0.0,0.0,0.0
1724180638.0078197,0.0,0.0,0.0,0.0,0.0
1724180638.02749,0.0,0.0,0.0,0.0,0.0
1724180638.0471723,0.0,0.0,0.0,0.0,0.0
1724180638.067211,0.0,0.0,0.0,0.0,0.0
1724180638.0870173,0.0,0.0,0.0,0.0,0.0
1724180638.1068814,0.0,0.0,0.0,0.0,0.0
1724180638.1270509,0.0,0.0,0.0,0.0,0.0
1724180638.147789,0.0,0.0,0.0,0.0,0.0
1724180639.24676,0.0,0.0,0.0,0.0,0.0
1724180639.2690563,0.0,0.0,0.0,0.0,0.0
1724180639.2895963,0.0,0.0,0.0,0.0,0.0
1724180639.3104742,0.0,0.0,0.0,0.0,0.0
1724180639.3305843,0.0,0.0,0.0,0.0,0.0
1724180639.350708,0.0,0.0,0.0,0.0,0.0
1724180639.3707078,0.0,0.0,0.0,0.0,0.0
1724180639.3952622,0.0,0.0,0.0,0.0,0.0
1724180639.4154508,0.0,0.0,0.0,0.0,0.0
1724180639.4370337,0.0,0.0,0.0,0.0,0.0
1724180639.459263,0.0,0.0,0.0,0.0,0.0
1724180639.479816,0.0,0.0,0.0,0.0,0.0
1724180639.5000024,0.0,0.0,0.0,0.0,0.0
1724180639.520131,0.0,0.0,0.0,0.0,0.0
1724180639.5418165,0.0,0.0,0.0,0.0,0.0
1724180639.563017,0.0,0.0,0.0,0.0,0.0
1724180639.5945835,0.0,0.0,0.0,0.0,0.0
1724180639.611116,0.0,0.0,0.0,0.0,0.0
1724180639.6305058,0.0,0.0,0.0,0.0,0.0
1724180639.6586616,0.0,0.0,0.0,0.0,0.0
1724180639.700057,0.0,0.0,0.0,0.0,0.0
1724180639.7364335,0.0,0.0,0.0,0.0,0.0
1724180639.7590368,0.0,0.0,0.0,0.0,0.0
1724180639.7807355,0.0,0.0,0.0,0.0,0.0
1724180639.7902756,0.0,0.0,80.05377960205078,0.0,0.0
1724180639.790354,0.0,0.0,80.05377960205078,0.0,0.0
1724180639.79036,0.0,0.0,80.05377960205078,80.05377960205078,0.0
1724180639.8028786,0.0,0.0,80.05377960205078,80.05377960205078,0.0
1724180639.8241663,0.0,0.0,80.05377960205078,80.05377960205078,0.0
1724180639.8273425,0.0,0.0,160.1073760986328,80.05377960205078,0.0
1724180639.827367,0.0,0.0,160.1073760986328,160.1073760986328,0.0
1724180639.8442202,0.0,0.0,160.1073760986328,160.1073760986328,0.0
1724180639.8621123,0.0,0.0,160.1073760986328,240.1610870361328,0.0
1724180639.8622136,0.0,0.0,240.1610870361328,240.1610870361328,0.0
1724180639.86633,0.0,0.0,240.1610870361328,240.1610870361328,0.0
1724180639.8861678,0.0,0.0,240.1610870361328,240.1610870361328,0.0
1724180639.8970914,0.0,0.0,320.2147827148437,240.1610870361328,0.0
1724180639.8970964,0.0,0.0,320.2147827148437,320.2147827148437,0.0
1724180639.8971117,0.0,0.0,320.2147827148437,320.2147827148437,0.0
1724180639.90705,0.0,0.0,320.2147827148437,320.2147827148437,0.0
1724180639.92691,0.0,0.0,320.2147827148437,320.2147827148437,0.0
1724180639.929019,0.0,0.0,400.2684326171875,320.2147827148437,0.0
1724180639.9290874,0.0,0.0,400.2684326171875,400.2684326171875,0.0
1724180639.929092,0.0,0.0,400.2684326171875,400.2684326171875,0.0
1724180639.946749,0.0,0.0,400.2684326171875,400.2684326171875,0.0
1724180639.9653456,0.0,0.0,480.3220825195313,480.3220825195313,0.0
1724180639.9653497,0.0,0.0,480.3220825195313,480.3220825195313,0.0
1724180639.9699342,0.0,0.0,480.3220825195313,480.3220825195313,0.0
1724180639.9899185,0.0,0.0,480.3220825195313,480.3220825195313,0.0
1724180639.9990509,0.0,0.0,560.375732421875,560.375732421875,0.0
1724180639.9990623,0.0,0.0,560.375732421875,560.375732421875,0.0
1724180640.009726,0.0,0.0,560.375732421875,560.375732421875,0.0
1724180640.029771,0.0,0.0,560.375732421875,560.375732421875,0.0
1724180640.0322566,0.0,0.0,560.375732421875,560.375732421875,0.0
1724180640.032261,0.0,0.0,560.375732421875,640.4293212890625,0.0
1724180640.0322812,0.0,0.0,640.4293212890625,640.4293212890625,0.0
1724180640.049686,0.0,0.0,640.4293212890625,640.4293212890625,0.0
1724180640.0651145,0.0,0.0,720.4828491210938,640.4293212890625,0.0
1724180640.0651236,0.0,0.0,720.4828491210938,720.4828491210938,0.0
1724180640.065132,0.0,0.0,720.4828491210938,720.4828491210938,0.0
1724180640.0697548,0.0,0.0,720.4828491210938,720.4828491210938,0.0
1724180640.0897112,0.0,0.0,720.4828491210938,720.4828491210938,0.0
1724180640.0989196,0.0,0.0,720.4828491210938,800.5364379882812,0.0
1724180640.0989313,0.0,0.0,720.4828491210938,800.5364379882812,0.0
1724180640.0989392,0.0,0.0,800.5364379882812,800.5364379882812,0.0
1724180640.1098473,0.0,0.0,800.5364379882812,800.5364379882812,0.0
1724180640.129805,0.0,0.0,800.5364379882812,800.5364379882812,0.0
1724180640.1319015,0.0,0.0,800.5364379882812,880.5899047851562,0.0
1724180640.1319077,0.0,0.0,800.5364379882812,880.5899047851562,0.0
1724180640.1319108,0.0,0.0,880.5899047851562,880.5899047851562,0.0
1724180640.149892,0.0,0.0,880.5899047851562,880.5899047851562,0.0
1724180640.165606,0.0,0.0,960.6433715820312,880.5899047851562,0.0
1724180640.1657302,0.0,0.0,960.6433715820312,960.6433715820312,0.0
1724180640.165738,0.0,0.0,960.6433715820312,960.6433715820312,0.0
1724180640.1703107,0.0,0.0,960.6433715820312,960.6433715820312,0.0
1724180640.1936436,0.0,0.0,960.6433715820312,960.6433715820312,0.0
1724180640.2027285,0.0,0.0,1040.6968994140625,960.6433715820312,0.0
1724180640.202803,0.0,0.0,1040.6968994140625,960.6433715820312,0.0
1724180640.2028165,0.0,0.0,1040.6968994140625,1040.6968994140625,0.0
1724180640.2195573,0.0,0.0,1040.6968994140625,1040.6968994140625,0.0
1724180640.2396386,0.0,0.0,1040.6968994140625,1040.6968994140625,0.0
1724180640.2427063,0.0,0.0,1040.6968994140625,1120.750244140625,0.0
1724180640.2427106,0.0,0.0,1040.6968994140625,1120.750244140625,0.0
1724180640.242799,0.0,0.0,1120.750244140625,1120.750244140625,0.0
1724180640.266221,0.0,0.0,1120.750244140625,1120.750244140625,0.0
1724180640.2865727,0.0,0.0,1201.0924072265625,1120.750244140625,0.0
1724180640.286578,0.0,0.0,1201.0924072265625,1201.0924072265625,0.0
1724180640.2865782,0.0,0.0,1201.0924072265625,1201.0924072265625,0.0
1724180640.291335,0.0,0.0,1201.0924072265625,1201.0924072265625,0.0
1724180640.3115067,0.0,0.0,1201.0924072265625,1201.0924072265625,0.0
1724180640.3256805,0.0,0.0,1281.96484375,1201.0924072265625,0.0
1724180640.325688,0.0,0.0,1281.96484375,1201.0924072265625,3.696512460708618
1724180640.3257213,0.0,0.0,1281.96484375,1285.6612548828125,3.696512460708618
1724180640.336077,0.0,0.0,1281.96484375,1285.6612548828125,3.696512460708618
1724180640.360111,0.0,0.0,1281.96484375,1285.6612548828125,3.696512460708618
1724180640.3630855,0.0,0.0,1363.35302734375,1285.6612548828125,3.696512460708618
1724180640.3630922,0.0,0.0,1363.35302734375,1285.6612548828125,9.256586074829102
1724180640.3630946,0.0,0.0,1363.35302734375,1372.609619140625,9.256586074829102
1724180640.3803308,0.0,0.0,1363.35302734375,1372.609619140625,9.256586074829102
1724180640.3977065,0.0,0.0,1445.2589111328125,1372.609619140625,9.256586074829102
1724180640.3977184,0.0,0.0,1445.2589111328125,1372.609619140625,14.816658973693848
1724180640.397803,0.0,0.0,1445.2589111328125,1460.0755615234375,14.816658973693848
1724180640.4011784,0.0,0.0,1445.2589111328125,1460.0755615234375,14.816658973693848
1724180640.4215884,0.0,0.0,1445.2589111328125,1460.0755615234375,14.816658973693848
1724180640.4353874,0.0,0.0,1445.2589111328125,1460.0755615234375,23.264806747436523
1724180640.4353993,0.0,0.0,1527.5948486328125,1460.0755615234375,23.264806747436523
1724180640.4354043,0.0,0.0,1527.5948486328125,1550.859619140625,23.264806747436523
1724180640.4472196,0.0,0.0,1527.5948486328125,1550.859619140625,23.264806747436523
1724180640.4771054,0.0,0.0,1527.5948486328125,1550.859619140625,23.264806747436523
1724180640.4795403,0.0,0.0,1610.2015380859375,1550.859619140625,23.264806747436523
1724180640.4795492,0.0,0.0,1610.2015380859375,1641.9144287109375,23.264806747436523
1724180640.4795513,0.0,0.0,1610.2015380859375,1641.9144287109375,31.71295547485352
1724180640.5017717,0.0,0.0,1610.2015380859375,1641.9144287109375,31.71295547485352
1724180640.525688,0.0,0.0,1692.8040771484375,1641.9144287109375,31.71295547485352
1724180640.5256982,0.0,0.0,1692.8040771484375,1734.0467529296875,31.71295547485352
1724180640.5257225,0.0,0.0,1692.8040771484375,1734.0467529296875,41.24261093139648
