Time,/speed_norm_angular/data,/speed_norm_linear/data
170.271,0.1198706328868866,0.2325257658958435
170.291,0.1273030042648315,0.2326716929674148
170.311,0.1273030042648315,0.2326716929674148
170.331,0.1366084814071655,0.3338126540184021
170.351,0.1366084814071655,0.3338126540184021
170.371,0.1366084814071655,0.3338126540184021
170.391,0.1275350302457809,0.2367249578237533
170.41,0.1275350302457809,0.2367249578237533
170.431,0.1275350302457809,0.2367249578237533
170.451,0.1478908061981201,0.2561511397361755
170.471,0.1478908061981201,0.2561511397361755
170.49,0.1478908061981201,0.2561511397361755
170.51,0.1478908061981201,0.2561511397361755
170.53,0.1121192499995231,0.212369292974472
170.551,0.1121192499995231,0.212369292974472
170.571,0.1121192499995231,0.212369292974472
170.591,0.1096853241324424,0.2467696219682693
170.61,0.1096853241324424,0.2467696219682693
170.631,0.1096853241324424,0.2467696219682693
170.65,0.1096853241324424,0.2467696219682693
170.671,0.1894638389348983,0.2792855501174927
170.691,0.0859612971544265,0.2682897746562958
170.711,0.0859612971544265,0.2682897746562958
170.729,0.0859612971544265,0.2682897746562958
170.751,0.1159664839506149,0.2321201115846634
170.771,0.1159664839506149,0.2321201115846634
170.789,0.1159664839506149,0.2321201115846634
170.811,0.204546108841896,0.2668866217136383
170.831,0.204546108841896,0.2668866217136383
170.851,0.204546108841896,0.2668866217136383
170.87,0.204546108841896,0.2668866217136383
170.892,0.1020487919449806,0.247565671801567
170.91,0.1020487919449806,0.247565671801567
170.93,0.1020487919449806,0.247565671801567
170.951,0.1505016386508941,0.2387037128210067
170.971,0.1505016386508941,0.2387037128210067
170.991,0.1794242411851883,0.2522449195384979
171.011,0.1794242411851883,0.2522449195384979
171.031,0.1794242411851883,0.2522449195384979
171.051,0.143757626414299,0.2578908801078796
171.071,0.143757626414299,0.2578908801078796
171.09,0.143757626414299,0.2578908801078796
171.109,0.1661232858896255,0.2173381447792053
171.13,0.1661232858896255,0.2173381447792053
171.151,0.1661232858896255,0.2173381447792053
171.171,0.1661232858896255,0.2173381447792053
171.191,0.1255922019481659,0.3204506635665893
171.211,0.1255922019481659,0.3204506635665893
171.231,0.1536824256181717,0.2625828981399536
171.251,0.1536824256181717,0.2625828981399536
171.271,0.1536824256181717,0.2625828981399536
171.29,0.1536824256181717,0.2625828981399536
171.311,0.2019030600786209,0.2648421227931976
171.331,0.2019030600786209,0.2648421227931976
171.351,0.1680449247360229,0.3777901530265808
171.371,0.1362696588039398,0.2417627722024917
171.392,0.1362696588039398,0.2417627722024917
171.411,0.1362696588039398,0.2417627722024917
171.431,0.1449341475963592,0.2331815361976623
171.451,0.1449341475963592,0.2331815361976623
171.471,0.1449341475963592,0.2331815361976623
171.491,0.1449341475963592,0.2331815361976623
171.511,0.1327173411846161,0.2658312320709228
171.53,0.1976803690195083,0.3157880306243896
171.552,0.1976803690195083,0.3157880306243896
171.571,0.1976803690195083,0.3157880306243896
171.591,0.1976803690195083,0.3157880306243896
171.61,0.1976803690195083,0.3157880306243896
171.626,0.1976803690195083,0.3157880306243896
171.653,0.1282398402690887,0.2822707593441009
171.671,0.1282398402690887,0.2822707593441009
171.69,0.1282398402690887,0.2822707593441009
171.711,0.1282398402690887,0.2822707593441009
171.731,0.1621995717287063,0.2519905269145965
171.751,0.117223709821701,0.2381281703710556
171.771,0.117223709821701,0.2381281703710556
171.791,0.117223709821701,0.2381281703710556
171.811,0.1270588189363479,0.3103156089782715
171.831,0.1270588189363479,0.3103156089782715
171.851,0.1233071386814117,0.2792963981628418
171.871,0.1233071386814117,0.2792963981628418
171.891,0.1233071386814117,0.2792963981628418
171.911,0.1621243208646774,0.2234457284212112
171.931,0.1621243208646774,0.2234457284212112
171.951,0.1196883022785186,0.3012827336788177
171.971,0.1196883022785186,0.3012827336788177
171.991,0.1196883022785186,0.3012827336788177
172.01,0.1196883022785186,0.3012827336788177
172.031,0.1291114240884781,0.2676810324192047
172.05,0.1291114240884781,0.2676810324192047
172.072,0.1291114240884781,0.2676810324192047
172.091,0.1819630563259124,0.2700678408145904
172.111,0.1819630563259124,0.2700678408145904
172.131,0.1197641342878341,0.2811454236507416
172.152,0.1197641342878341,0.2811454236507416
172.171,0.1701266169548034,0.2272314727306366
172.191,0.1701266169548034,0.2272314727306366
172.211,0.1701266169548034,0.2272314727306366
172.231,0.1198702529072761,0.2623836100101471
172.25,0.1198702529072761,0.2623836100101471
172.271,0.1198702529072761,0.2623836100101471
172.291,0.1198702529072761,0.2623836100101471
172.311,0.1222787573933601,0.2020088881254196
172.331,0.1117855012416839,0.1474406272172927
172.351,0.1117855012416839,0.1474406272172927
172.371,0.1117855012416839,0.1474406272172927
172.391,0.1117855012416839,0.1474406272172927
172.411,0.1117855012416839,0.1474406272172927
172.431,0.1479570865631103,0.2380910515785217
172.451,0.1479570865631103,0.2380910515785217
172.471,0.1353671699762344,0.2213834822177887
172.49,0.1353671699762344,0.2213834822177887
172.511,0.1332586407661438,0.2831172049045563
172.531,0.1332586407661438,0.2831172049045563
172.55,0.1641803979873657,0.2826326191425323
172.57,0.1641803979873657,0.2826326191425323
172.591,0.1641803979873657,0.2826326191425323
172.61,0.1312134563922882,0.3040534555912018
172.631,0.1312134563922882,0.3040534555912018
172.65,0.1341612040996551,0.1844407320022583
172.671,0.1341612040996551,0.1844407320022583
172.691,0.1341612040996551,0.1844407320022583
172.711,0.1341612040996551,0.1844407320022583
172.731,0.1522815972566604,0.1977743506431579
172.751,0.0380680225789547,0.2547640800476074
172.77,0.0380680225789547,0.2547640800476074
172.791,0.0380680225789547,0.2547640800476074
172.811,0.125419870018959,0.2404414564371109
172.831,0.125419870018959,0.2404414564371109
172.857,0.125419870018959,0.2404414564371109
172.871,0.125419870018959,0.2404414564371109
172.891,0.1311211735010147,0.3397431671619415
172.911,0.1311211735010147,0.3397431671619415
172.93,0.1311211735010147,0.3397431671619415
172.95,0.1311211735010147,0.3397431671619415
172.973,0.1311211735010147,0.3397431671619415
172.99,0.1206026747822761,0.6131965517997742
173.009,0.1206026747822761,0.6131965517997742
173.03,0.1205500289797782,0.7439327239990234
173.05,0.1205500289797782,0.7439327239990234
173.07,0.1205500289797782,0.7439327239990234
173.09,0.1205500289797782,0.7439327239990234
173.109,0.1205500289797782,0.7439327239990234
173.131,0.1555218994617462,0.2999080419540405
173.151,0.1555218994617462,0.2999080419540405
173.171,0.0983708277344703,0.2257711887359619
173.191,0.0983708277344703,0.2257711887359619
173.21,0.0983708277344703,0.2257711887359619
173.23,0.0983708277344703,0.2257711887359619
173.25,0.0986528396606445,0.2386102825403213
173.271,0.0986528396606445,0.2386102825403213
173.292,0.0986528396606445,0.2386102825403213
173.311,0.1474582403898239,0.2592403888702392
173.331,0.1335605233907699,0.1744315177202224
173.352,0.0774344578385353,0.2419982403516769
173.371,0.0774344578385353,0.2419982403516769
173.391,0.0774344578385353,0.2419982403516769
173.411,0.0774344578385353,0.2419982403516769
173.431,0.1316204071044922,0.2375264167785644
173.451,0.1316204071044922,0.2375264167785644
173.471,0.1316204071044922,0.2375264167785644
173.49,0.1316204071044922,0.2375264167785644
173.511,0.1316204071044922,0.2375264167785644
173.53,0.1327137351036071,0.2018048614263534
173.551,0.1327137351036071,0.2018048614263534
173.572,0.0869990140199661,0.3665921688079834
173.59,0.0869990140199661,0.3665921688079834
173.611,0.0869990140199661,0.3665921688079834
173.631,0.0940734669566154,0.2004265338182449
173.651,0.0875404477119445,0.2398413717746734
173.671,0.0875404477119445,0.2398413717746734
173.691,0.0875404477119445,0.2398413717746734
173.711,0.0857796743512153,0.2849130630493164
173.731,0.111322246491909,0.1936414241790771
173.75,0.111322246491909,0.1936414241790771
173.77,0.111322246491909,0.1936414241790771
173.79,0.111322246491909,0.1936414241790771
173.81,0.111322246491909,0.1936414241790771
173.831,0.0730254128575325,0.3447271287441253
173.852,0.0730254128575325,0.3447271287441253
173.87,0.0925601422786712,0.2132618874311447
173.891,0.0925601422786712,0.2132618874311447
173.91,0.0925601422786712,0.2132618874311447
173.932,0.0811297968029975,0.2962428629398346
173.951,0.0811297968029975,0.2962428629398346
173.971,0.088194265961647,0.2100300341844558
173.991,0.088194265961647,0.2100300341844558
174.011,0.1092207208275795,0.2432068288326263
174.031,0.1397391706705093,0.2296002209186554
174.051,0.1397391706705093,0.2296002209186554
174.071,0.1397391706705093,0.2296002209186554
174.09,0.0608476214110851,0.2700312435626983
174.111,0.0608476214110851,0.2700312435626983
174.131,0.0608476214110851,0.2700312435626983
174.15,0.0891936793923378,0.200217142701149
174.17,0.0891936793923378,0.200217142701149
174.191,0.0891936793923378,0.200217142701149
174.211,0.0891936793923378,0.200217142701149
174.23,0.0716324970126152,0.2706168591976166
174.251,0.1467725336551666,0.3738781809806824
174.271,0.1467725336551666,0.3738781809806824
174.291,0.0954490974545478,0.1622396260499954
174.311,0.0954490974545478,0.1622396260499954
174.331,0.0825690850615501,0.3243463933467865
174.351,0.0825690850615501,0.3243463933467865
174.371,0.0399078801274299,0.2805410027503967
174.391,0.0399078801274299,0.2805410027503967
174.411,0.0399078801274299,0.2805410027503967
174.431,0.0798772275447845,0.2255612015724182
174.451,0.0798772275447845,0.2255612015724182
174.47,0.0798772275447845,0.2255612015724182
174.491,0.0798772275447845,0.2255612015724182
174.511,0.0798772275447845,0.2255612015724182
174.53,0.0498616583645343,0.2739834487438202
174.551,0.0498616583645343,0.2739834487438202
174.57,0.0823423713445663,0.2932015359401703
174.591,0.0823423713445663,0.2932015359401703
174.611,0.0823423713445663,0.2932015359401703
174.631,0.0823423713445663,0.2932015359401703
174.651,0.137943759560585,0.2683075070381164
174.671,0.137943759560585,0.2683075070381164
174.691,0.137943759560585,0.2683075070381164
174.712,0.137943759560585,0.2683075070381164
174.731,0.0569501109421253,0.2594071924686432
174.751,0.0569501109421253,0.2594071924686432
174.771,0.0569501109421253,0.2594071924686432
174.791,0.0733644813299179,0.2561967968940735
174.813,0.0733644813299179,0.2561967968940735
174.829,0.0733644813299179,0.2561967968940735
174.849,0.0733644813299179,0.2561967968940735
174.871,0.0883455872535705,0.2467589378356933
174.891,0.0883455872535705,0.2467589378356933
174.911,0.085469402372837,0.3042753934860229
174.931,0.0350261367857456,0.1509673595428466
174.951,0.0350261367857456,0.1509673595428466
174.971,0.0350261367857456,0.1509673595428466
174.991,0.0350261367857456,0.1509673595428466
175.013,0.0692801475524902,0.3974123895168304
175.031,0.0692801475524902,0.3974123895168304
175.052,0.1012990251183509,0.1695645600557327
175.071,0.0924926400184631,0.2071509212255478
175.09,0.0924926400184631,0.2071509212255478
175.111,0.0924926400184631,0.2071509212255478
175.133,0.0827617049217224,0.2347216457128524
175.15,0.0827617049217224,0.2347216457128524
175.171,0.0827617049217224,0.2347216457128524
175.191,0.0417526103556156,0.2624141871929168
175.211,0.0417526103556156,0.2624141871929168
175.231,0.0417526103556156,0.2624141871929168
175.252,0.0725039914250373,0.3036260902881622
175.269,0.0725039914250373,0.3036260902881622
175.29,0.0725039914250373,0.3036260902881622
175.31,0.0725039914250373,0.3036260902881622
175.331,0.0982612669467926,0.3131699562072754
175.35,0.0982612669467926,0.3131699562072754
175.371,0.0982612669467926,0.3131699562072754
175.391,0.0982612669467926,0.3131699562072754
175.411,0.0856132581830024,0.3152385652065277
175.431,0.0856132581830024,0.3152385652065277
175.451,0.0469274260103702,0.2034104913473129
175.471,0.0469274260103702,0.2034104913473129
175.491,0.0469274260103702,0.2034104913473129
175.511,0.1194811910390853,0.3395878672599792
175.531,0.1194811910390853,0.3395878672599792
175.551,0.0796752199530601,0.1487156897783279
175.57,0.0796752199530601,0.1487156897783279
175.59,0.0796752199530601,0.1487156897783279
175.611,0.0796752199530601,0.1487156897783279
175.63,0.0775765851140022,0.3192197978496551
175.651,0.0775765851140022,0.3192197978496551
175.671,0.0806135684251785,0.2328675687313079
175.691,0.0806135684251785,0.2328675687313079
175.711,0.0806135684251785,0.2328675687313079
175.731,0.0782892778515815,0.2753325700759887
175.75,0.0782892778515815,0.2753325700759887
175.771,0.0782892778515815,0.2753325700759887
175.792,0.0782892778515815,0.2753325700759887
175.811,0.0574447885155677,0.2452324777841568
175.831,0.0574447885155677,0.2452324777841568
175.851,0.0760712623596191,0.2092389315366745
175.87,0.0760712623596191,0.2092389315366745
175.89,0.0760712623596191,0.2092389315366745
175.911,0.0727013573050499,0.2307113409042358
175.93,0.0727013573050499,0.2307113409042358
175.949,0.0727013573050499,0.2307113409042358
175.97,0.0466426238417625,0.4284529685974121
175.99,0.0466426238417625,0.4284529685974121
176.012,0.0343349389731884,0.1744059324264526
176.031,0.0343349389731884,0.1744059324264526
176.051,0.0343349389731884,0.1744059324264526
176.07,0.0491160079836845,0.2075101882219314
176.091,0.0491160079836845,0.2075101882219314
176.111,0.0491160079836845,0.2075101882219314
176.131,0.1132867783308029,0.2865508198738098
176.151,0.1132867783308029,0.2865508198738098
176.171,0.1132867783308029,0.2865508198738098
176.19,0.1132867783308029,0.2865508198738098
176.211,0.0559885539114475,0.292165994644165
176.231,0.0931328013539314,0.2626058459281921
176.248,0.0931328013539314,0.2626058459281921
176.27,0.0931328013539314,0.2626058459281921
176.291,0.0603592991828918,0.174805074930191
176.311,0.0603592991828918,0.174805074930191
176.33,0.0603592991828918,0.174805074930191
176.351,0.0603592991828918,0.174805074930191
176.371,0.0603592991828918,0.174805074930191
176.391,0.0603592991828918,0.174805074930191
176.411,0.0603592991828918,0.174805074930191
176.431,0.0603592991828918,0.174805074930191
176.449,0.0603592991828918,0.174805074930191
176.471,0.0603592991828918,0.174805074930191
176.491,0.0691358670592308,0.2499471306800842
176.511,0.0691358670592308,0.2499471306800842
176.531,0.0691358670592308,0.2499471306800842
176.55,0.0691358670592308,0.2499471306800842
176.571,0.0427887067198753,0.6756913065910339
176.59,0.0427887067198753,0.6756913065910339
176.611,0.0427887067198753,0.6756913065910339
176.63,0.0773239582777023,0.3232910931110382
176.649,0.0773239582777023,0.3232910931110382
176.67,0.0773239582777023,0.3232910931110382
176.691,0.0281838923692703,0.2048975527286529
176.711,0.0633296221494674,0.2347729057073593
176.731,0.0633296221494674,0.2347729057073593
176.751,0.0847728177905082,0.2587063312530517
176.771,0.0847728177905082,0.2587063312530517
