Time,base_link_contacts_data,goal_status_data,power_consumption_hip_data,power_consumption_total_data,power_consumption_wheel_data
1724189383.824819,0.0,0.0,0.0,0.0,0.0
1724189383.824833,0.0,0.0,0.0,0.0,0.0
1724189383.8451405,0.0,0.0,0.0,0.0,0.0
1724189383.8653636,0.0,0.0,0.0,0.0,0.0
1724189383.885599,0.0,0.0,0.0,0.0,0.0
1724189385.070111,0.0,0.0,0.0,0.0,0.0
1724189385.0903466,0.0,0.0,0.0,0.0,0.0
1724189385.110368,0.0,0.0,0.0,0.0,0.0
1724189385.1304123,0.0,0.0,0.0,0.0,0.0
1724189385.1505103,0.0,0.0,0.0,0.0,0.0
1724189385.1706078,0.0,0.0,0.0,0.0,0.0
1724189385.1908166,0.0,0.0,0.0,0.0,0.0
1724189385.2109787,0.0,0.0,0.0,0.0,0.0
1724189385.231284,0.0,0.0,0.0,0.0,0.0
1724189385.2512045,0.0,0.0,0.0,0.0,0.0
1724189385.2713585,0.0,0.0,0.0,0.0,0.0
1724189385.2914135,0.0,0.0,0.0,0.0,0.0
1724189385.3115194,0.0,0.0,0.0,0.0,0.0
1724189385.3313875,0.0,0.0,0.0,0.0,0.0
1724189385.3515797,0.0,0.0,0.0,0.0,0.0
1724189385.371627,0.0,0.0,0.0,0.0,0.0
1724189385.3916318,0.0,0.0,0.0,0.0,0.0
1724189385.4116597,0.0,0.0,0.0,0.0,0.0
1724189385.4147978,0.0,0.0,0.0,0.0,0.0
1724189385.4148047,0.0,0.0,80.05376434326172,0.0,0.0
1724189385.414818,0.0,0.0,80.05376434326172,80.05376434326172,0.0
1724189385.431684,0.0,0.0,80.05376434326172,80.05376434326172,0.0
1724189385.448219,0.0,0.0,80.05376434326172,160.10755920410156,0.0
1724189385.4482243,0.0,0.0,160.10755920410156,160.10755920410156,0.0
1724189385.448228,0.0,0.0,160.10755920410156,160.10755920410156,0.0
1724189385.4517784,0.0,0.0,160.10755920410156,160.10755920410156,0.0
1724189385.4718604,0.0,0.0,160.10755920410156,160.10755920410156,0.0
1724189385.4819684,0.0,0.0,160.10755920410156,160.10755920410156,0.0
1724189385.481979,0.0,0.0,160.10755920410156,240.2762908935547,0.0
1724189385.4819796,0.0,0.0,240.2762908935547,240.2762908935547,0.0
1724189385.4917507,0.0,0.0,240.2762908935547,240.2762908935547,0.0
1724189385.5117967,0.0,0.0,240.2762908935547,240.2762908935547,0.0
1724189385.5148926,0.0,0.0,240.2762908935547,240.2762908935547,0.0
1724189385.5148957,0.0,0.0,320.9280090332031,240.2762908935547,0.0
1724189385.5148988,0.0,0.0,320.9280090332031,320.9280090332031,0.0
1724189385.5318425,0.0,0.0,320.9280090332031,320.9280090332031,0.0
1724189385.5481002,0.0,0.0,320.9280090332031,320.9280090332031,0.0
1724189385.5481017,0.0,0.0,320.9280090332031,402.0670471191406,0.0
1724189385.548103,0.0,0.0,402.0670471191406,402.0670471191406,0.0
1724189385.551808,0.0,0.0,402.0670471191406,402.0670471191406,0.0
1724189385.5718722,0.0,0.0,402.0670471191406,402.0670471191406,0.0
1724189385.5822875,0.0,0.0,483.7412414550781,402.0670471191406,0.0
1724189385.5822916,0.0,0.0,483.7412414550781,483.7412414550781,0.0
1724189385.5822945,0.0,0.0,483.7412414550781,483.7412414550781,0.0
1724189385.5918329,0.0,0.0,483.7412414550781,483.7412414550781,0.0
1724189385.6118505,0.0,0.0,483.7412414550781,483.7412414550781,0.0
1724189385.61498,0.0,0.0,483.7412414550781,565.9095458984375,0.0
1724189385.6149898,0.0,0.0,565.9095458984375,565.9095458984375,0.0
1724189385.6150026,0.0,0.0,565.9095458984375,565.9095458984375,0.0
1724189385.6319098,0.0,0.0,565.9095458984375,565.9095458984375,0.0
1724189385.6484904,0.0,0.0,565.9095458984375,648.544677734375,0.0
1724189385.6484966,0.0,0.0,565.9095458984375,648.544677734375,0.0
1724189385.6484995,0.0,0.0,648.544677734375,648.544677734375,0.0
1724189385.652011,0.0,0.0,648.544677734375,648.544677734375,0.0
1724189385.6719725,0.0,0.0,648.544677734375,648.544677734375,0.0
1724189385.6821747,0.0,0.0,648.544677734375,731.484619140625,0.0
1724189385.6822088,0.0,0.0,731.484619140625,731.484619140625,0.0
1724189385.6822138,0.0,0.0,731.484619140625,731.484619140625,0.0
1724189385.6919844,0.0,0.0,731.484619140625,731.484619140625,0.0
1724189385.7119968,0.0,0.0,731.484619140625,731.484619140625,0.0
1724189385.7151897,0.0,0.0,731.484619140625,814.39208984375,0.0
1724189385.715191,0.0,0.0,814.39208984375,814.39208984375,0.0
1724189385.7152002,0.0,0.0,814.39208984375,814.39208984375,0.0
1724189385.7320597,0.0,0.0,814.39208984375,814.39208984375,0.0
1724189385.7481437,0.0,0.0,897.2880859375,814.39208984375,0.0
1724189385.7481482,0.0,0.0,897.2880859375,897.2880859375,0.0
1724189385.7481658,0.0,0.0,897.2880859375,897.2880859375,0.0
1724189385.7519674,0.0,0.0,897.2880859375,897.2880859375,0.0
1724189385.7719254,0.0,0.0,897.2880859375,897.2880859375,0.0
1724189385.7823582,0.0,0.0,897.2880859375,897.2880859375,0.0
1724189385.7823637,0.0,0.0,897.2880859375,980.182373046875,0.0
1724189385.7823708,0.0,0.0,980.182373046875,980.182373046875,0.0
1724189385.7919562,0.0,0.0,980.182373046875,980.182373046875,0.0
1724189385.8119593,0.0,0.0,980.182373046875,980.182373046875,0.0
1724189385.8150349,0.0,0.0,980.182373046875,1063.0770263671875,0.0
1724189385.8150425,0.0,0.0,980.182373046875,1063.0770263671875,0.0
1724189385.81505,0.0,0.0,1063.0770263671875,1063.0770263671875,0.0
1724189385.8319468,0.0,0.0,1063.0770263671875,1063.0770263671875,0.0
1724189385.848355,0.0,0.0,1063.0770263671875,1063.0770263671875,0.0
1724189385.8483603,0.0,0.0,1145.9722900390625,1063.0770263671875,0.0
1724189385.848363,0.0,0.0,1145.9722900390625,1145.9722900390625,0.0
1724189385.8519218,0.0,0.0,1145.9722900390625,1145.9722900390625,0.0
1724189385.8728435,0.0,0.0,1145.9722900390625,1145.9722900390625,0.0
1724189385.8830144,0.0,0.0,1228.8681640625,1145.9722900390625,0.0
1724189385.883026,0.0,0.0,1228.8681640625,1228.8681640625,0.0
1724189385.883034,0.0,0.0,1228.8681640625,1228.8681640625,0.0
1724189385.892905,0.0,0.0,1228.8681640625,1228.8681640625,0.0
1724189385.912861,0.0,0.0,1228.8681640625,1228.8681640625,0.0
1724189385.9163249,0.0,0.0,1228.8681640625,1311.7642822265625,0.0
1724189385.9163258,0.0,0.0,1311.7642822265625,1311.7642822265625,0.0
1724189385.9163368,0.0,0.0,1311.7642822265625,1311.7642822265625,0.0
1724189385.934318,0.0,0.0,1311.7642822265625,1311.7642822265625,0.0
1724189385.9503868,0.0,0.0,1394.6729736328125,1311.7642822265625,0.0
1724189385.9503994,0.0,0.0,1394.6729736328125,1311.7642822265625,3.4316134452819824
1724189385.9504004,0.0,0.0,1394.6729736328125,1398.1044921875,3.4316134452819824
1724189385.9546125,0.0,0.0,1394.6729736328125,1398.1044921875,3.4316134452819824
1724189385.9794724,0.0,0.0,1394.6729736328125,1398.1044921875,3.4316134452819824
1724189385.9899654,0.0,0.0,1394.6729736328125,1398.1044921875,6.873501300811768
1724189385.9899757,0.0,0.0,1477.5819091796875,1398.1044921875,6.873501300811768
1724189385.9899845,0.0,0.0,1477.5819091796875,1484.4554443359375,6.873501300811768
1724189385.9997015,0.0,0.0,1477.5819091796875,1484.4554443359375,6.873501300811768
1724189386.01976,0.0,0.0,1477.5819091796875,1484.4554443359375,6.873501300811768
1724189386.0230806,0.0,0.0,1560.4910888671875,1484.4554443359375,6.873501300811768
1724189386.023156,0.0,0.0,1560.4910888671875,1570.8065185546875,6.873501300811768
1724189386.0231566,0.0,0.0,1560.4910888671875,1570.8065185546875,10.315389633178713
1724189386.0400076,0.0,0.0,1560.4910888671875,1570.8065185546875,10.315389633178713
1724189386.0562878,0.0,0.0,1560.4910888671875,1657.4232177734375,10.315389633178713
1724189386.056293,0.0,0.0,1643.408203125,1657.4232177734375,10.315389633178713
1724189386.0562952,0.0,0.0,1643.408203125,1657.4232177734375,14.014933586120604
1724189386.0604222,0.0,0.0,1643.408203125,1657.4232177734375,14.014933586120604
1724189386.0810478,0.0,0.0,1643.408203125,1657.4232177734375,14.014933586120604
1724189386.0912488,0.0,0.0,1726.337890625,1657.4232177734375,14.014933586120604
