Time,base_link_contacts_data,goal_status_data,power_consumption_hip_data,power_consumption_total_data,power_consumption_wheel_data
1724193750.3612137,0.0,0.0,0.0,0.0,0.0
1724193750.361232,0.0,0.0,0.0,0.0,0.0
1724193750.3817456,0.0,0.0,0.0,0.0,0.0
1724193750.402175,0.0,0.0,0.0,0.0,0.0
1724193750.422619,0.0,0.0,0.0,0.0,0.0
1724193750.4428816,0.0,0.0,0.0,0.0,0.0
1724193750.4631958,0.0,0.0,0.0,0.0,0.0
1724193750.483323,0.0,0.0,0.0,0.0,0.0
1724193751.6394434,0.0,0.0,0.0,0.0,0.0
1724193751.659731,0.0,0.0,0.0,0.0,0.0
1724193751.679797,0.0,0.0,0.0,0.0,0.0
1724193751.7000377,0.0,0.0,0.0,0.0,0.0
1724193751.7201972,0.0,0.0,0.0,0.0,0.0
1724193751.7402186,0.0,0.0,0.0,0.0,0.0
1724193751.7602625,0.0,0.0,0.0,0.0,0.0
1724193751.7803118,0.0,0.0,0.0,0.0,0.0
1724193751.8011386,0.0,0.0,0.0,0.0,0.0
1724193751.8212645,0.0,0.0,0.0,0.0,0.0
1724193751.8418038,0.0,0.0,0.0,0.0,0.0
1724193751.8618166,0.0,0.0,0.0,0.0,0.0
1724193751.8818543,0.0,0.0,0.0,0.0,0.0
1724193751.901926,0.0,0.0,0.0,0.0,0.0
1724193751.9217987,0.0,0.0,0.0,0.0,0.0
1724193751.9419117,0.0,0.0,0.0,0.0,0.0
1724193751.9621336,0.0,0.0,0.0,0.0,0.0
1724193751.982206,0.0,0.0,0.0,0.0,0.0
1724193752.001973,0.0,0.0,0.0,0.0,0.0
1724193752.0218022,0.0,0.0,0.0,0.0,0.0
1724193752.0419345,0.0,0.0,0.0,0.0,0.0
1724193752.0618434,0.0,0.0,0.0,0.0,0.0
1724193752.0818193,0.0,0.0,0.0,0.0,0.0
1724193752.0902934,0.0,0.0,80.05379486083984,0.0,0.0
1724193752.0902994,0.0,0.0,80.05379486083984,0.0,0.0
1724193752.0903015,0.0,0.0,80.05379486083984,80.05379486083984,0.0
1724193752.101794,0.0,0.0,80.05379486083984,80.05379486083984,0.0
1724193752.1217864,0.0,0.0,80.05379486083984,80.05379486083984,0.0
1724193752.1229448,0.0,0.0,160.1075439453125,80.05379486083984,0.0
1724193752.1229498,0.0,0.0,160.1075439453125,80.05379486083984,0.0
1724193752.122959,0.0,0.0,160.1075439453125,160.1075439453125,0.0
1724193752.1417692,0.0,0.0,160.1075439453125,160.1075439453125,0.0
1724193752.155847,0.0,0.0,240.16128540039065,160.1075439453125,0.0
1724193752.1558847,0.0,0.0,240.16128540039065,240.16128540039065,0.0
1724193752.1558893,0.0,0.0,240.16128540039065,240.16128540039065,0.0
1724193752.1617727,0.0,0.0,240.16128540039065,240.16128540039065,0.0
1724193752.181834,0.0,0.0,240.16128540039065,240.16128540039065,0.0
1724193752.190189,0.0,0.0,320.2149963378906,240.16128540039065,0.0
1724193752.1902318,0.0,0.0,320.2149963378906,320.2149963378906,0.0
1724193752.1902456,0.0,0.0,320.2149963378906,320.2149963378906,0.0
1724193752.201842,0.0,0.0,320.2149963378906,320.2149963378906,0.0
1724193752.2218893,0.0,0.0,320.2149963378906,320.2149963378906,0.0
1724193752.222973,0.0,0.0,400.2687072753906,320.2149963378906,0.0
1724193752.2230062,0.0,0.0,400.2687072753906,320.2149963378906,0.0
1724193752.2230127,0.0,0.0,400.2687072753906,400.2687072753906,0.0
1724193752.241904,0.0,0.0,400.2687072753906,400.2687072753906,0.0
1724193752.256024,0.0,0.0,480.3223876953125,400.2687072753906,0.0
1724193752.2560525,0.0,0.0,480.3223876953125,400.2687072753906,0.0
1724193752.2560596,0.0,0.0,480.3223876953125,480.3223876953125,0.0
1724193752.2619088,0.0,0.0,480.3223876953125,480.3223876953125,0.0
1724193752.281948,0.0,0.0,480.3223876953125,480.3223876953125,0.0
1724193752.29031,0.0,0.0,560.3760375976562,480.3223876953125,0.0
1724193752.2903275,0.0,0.0,560.3760375976562,560.3760375976562,0.0
1724193752.290353,0.0,0.0,560.3760375976562,560.3760375976562,0.0
1724193752.3019133,0.0,0.0,560.3760375976562,560.3760375976562,0.0
1724193752.3219488,0.0,0.0,560.3760375976562,560.3760375976562,0.0
1724193752.3234396,0.0,0.0,560.3760375976562,640.4296264648438,0.0
1724193752.3234484,0.0,0.0,640.4296264648438,640.4296264648438,0.0
1724193752.323452,0.0,0.0,640.4296264648438,640.4296264648438,0.0
1724193752.341951,0.0,0.0,640.4296264648438,640.4296264648438,0.0
1724193752.3560898,0.0,0.0,640.4296264648438,720.4832153320312,0.0
1724193752.3561025,0.0,0.0,640.4296264648438,720.4832153320312,0.0
1724193752.3561115,0.0,0.0,720.4832153320312,720.4832153320312,0.0
1724193752.361915,0.0,0.0,720.4832153320312,720.4832153320312,0.0
1724193752.3819313,0.0,0.0,720.4832153320312,720.4832153320312,0.0
1724193752.3903153,0.0,0.0,720.4832153320312,800.5367431640625,0.0
1724193752.3903232,0.0,0.0,720.4832153320312,800.5367431640625,0.0
1724193752.3903234,0.0,0.0,800.5367431640625,800.5367431640625,0.0
1724193752.4019787,0.0,0.0,800.5367431640625,800.5367431640625,0.0
1724193752.4219348,0.0,0.0,800.5367431640625,800.5367431640625,0.0
1724193752.4233851,0.0,0.0,800.5367431640625,800.5367431640625,0.0
1724193752.4233923,0.0,0.0,880.5901489257812,800.5367431640625,0.0
1724193752.4234056,0.0,0.0,880.5901489257812,880.5901489257812,0.0
1724193752.4419158,0.0,0.0,880.5901489257812,880.5901489257812,0.0
1724193752.4565003,0.0,0.0,960.6436767578124,880.5901489257812,0.0
1724193752.4565043,0.0,0.0,960.6436767578124,960.6436767578124,0.0
1724193752.4565225,0.0,0.0,960.6436767578124,960.6436767578124,0.0
1724193752.4619443,0.0,0.0,960.6436767578124,960.6436767578124,0.0
1724193752.4820335,0.0,0.0,960.6436767578124,960.6436767578124,0.0
1724193752.4901676,0.0,0.0,1040.6971435546875,960.6436767578124,0.0
1724193752.4901743,0.0,0.0,1040.6971435546875,960.6436767578124,0.0
1724193752.490177,0.0,0.0,1040.6971435546875,1040.6971435546875,0.0
1724193752.5020475,0.0,0.0,1040.6971435546875,1040.6971435546875,0.0
1724193752.5220833,0.0,0.0,1040.6971435546875,1040.6971435546875,0.0
1724193752.523528,0.0,0.0,1040.6971435546875,1120.7506103515625,0.0
1724193752.5235336,0.0,0.0,1120.7506103515625,1120.7506103515625,0.0
1724193752.5235474,0.0,0.0,1120.7506103515625,1120.7506103515625,0.0
1724193752.5427284,0.0,0.0,1120.7506103515625,1120.7506103515625,0.0
1724193752.5566616,0.0,0.0,1200.8040771484375,1120.7506103515625,0.0
1724193752.5566747,0.0,0.0,1200.8040771484375,1200.8040771484375,0.0
1724193752.5566795,0.0,0.0,1200.8040771484375,1200.8040771484375,0.0
1724193752.5623257,0.0,0.0,1200.8040771484375,1200.8040771484375,0.0
1724193752.587604,0.0,0.0,1200.8040771484375,1200.8040771484375,0.0
1724193752.5968823,0.0,0.0,1200.8040771484375,1280.8575439453125,0.0
1724193752.5968826,0.0,0.0,1200.8040771484375,1280.8575439453125,0.0
1724193752.596891,0.0,0.0,1280.8575439453125,1280.8575439453125,0.0
1724193752.6092944,0.0,0.0,1280.8575439453125,1280.8575439453125,0.0
1724193752.6295288,0.0,0.0,1280.8575439453125,1280.8575439453125,0.0
1724193752.6310413,0.0,0.0,1360.910888671875,1280.8575439453125,0.0
1724193752.631048,0.0,0.0,1360.910888671875,1280.8575439453125,3.4126574993133545
1724193752.631065,0.0,0.0,1360.910888671875,1364.3236083984375,3.4126574993133545
1724193752.649855,0.0,0.0,1360.910888671875,1364.3236083984375,3.4126574993133545
1724193752.6638572,0.0,0.0,1440.96435546875,1364.3236083984375,3.4126574993133545
1724193752.663868,0.0,0.0,1440.96435546875,1364.3236083984375,6.825314998626709
1724193752.6638844,0.0,0.0,1440.96435546875,1447.7896728515625,6.825314998626709
1724193752.6698482,0.0,0.0,1440.96435546875,1447.7896728515625,6.825314998626709
1724193752.69003,0.0,0.0,1440.96435546875,1447.7896728515625,6.825314998626709
1724193752.698135,0.0,0.0,1440.96435546875,1531.1304931640625,6.825314998626709
1724193752.698141,0.0,0.0,1521.0177001953125,1531.1304931640625,6.825314998626709
1724193752.698156,0.0,0.0,1521.0177001953125,1531.1304931640625,10.112812042236328
1724193752.7099793,0.0,0.0,1521.0177001953125,1531.1304931640625,10.112812042236328
1724193752.7302144,0.0,0.0,1521.0177001953125,1531.1304931640625,10.112812042236328
1724193752.7314246,0.0,0.0,1601.0709228515625,1531.1304931640625,10.112812042236328
1724193752.731429,0.0,0.0,1601.0709228515625,1614.47119140625,10.112812042236328
1724193752.7314515,0.0,0.0,1601.0709228515625,1614.47119140625,13.400309562683104
1724193752.750157,0.0,0.0,1601.0709228515625,1614.47119140625,13.400309562683104
1724193752.7646098,0.0,0.0,1681.124267578125,1614.47119140625,13.400309562683104
1724193752.7646203,0.0,0.0,1681.124267578125,1697.832763671875,13.400309562683104
1724193752.7646265,0.0,0.0,1681.124267578125,1697.832763671875,16.708559036254883
1724193752.7702472,0.0,0.0,1681.124267578125,1697.832763671875,16.708559036254883
1724193752.7902548,0.0,0.0,1681.124267578125,1697.832763671875,16.708559036254883
1724193752.7983563,0.0,0.0,1761.177490234375,1697.832763671875,16.708559036254883
1724193752.798385,0.0,0.0,1761.177490234375,1781.1943359375,16.708559036254883
1724193752.798388,0.0,0.0,1761.177490234375,1781.1943359375,20.016807556152344
1724193752.8102117,0.0,0.0,1761.177490234375,1781.1943359375,20.016807556152344
1724193752.830279,0.0,0.0,1761.177490234375,1781.1943359375,20.016807556152344
1724193752.8315868,0.0,0.0,1841.230712890625,1781.1943359375,20.016807556152344
1724193752.8315954,0.0,0.0,1841.230712890625,1864.5301513671875,20.016807556152344
1724193752.8316033,0.0,0.0,1841.230712890625,1864.5301513671875,23.299468994140625
1724193752.8503668,0.0,0.0,1841.230712890625,1864.5301513671875,23.299468994140625
1724193752.8647246,0.0,0.0,1841.230712890625,1944.5833740234373,23.299468994140625
1724193752.8647249,0.0,0.0,1921.283935546875,1944.5833740234373,23.299468994140625
1724193752.8647294,0.0,0.0,1921.283935546875,1944.5833740234373,23.299468994140625
1724193752.870351,0.0,0.0,1921.283935546875,1944.5833740234373,23.299468994140625
1724193752.890793,0.0,0.0,1921.283935546875,1944.5833740234373,23.299468994140625
1724193752.899273,0.0,0.0,2001.337158203125,1944.5833740234373,23.299468994140625
1724193752.8992813,0.0,0.0,2001.337158203125,1944.5833740234373,23.299468994140625
1724193752.899284,0.0,0.0,2001.337158203125,2024.6365966796875,23.299468994140625
1724193752.9108782,0.0,0.0,2001.337158203125,2024.6365966796875,23.299468994140625
1724193752.9309154,0.0,0.0,2001.337158203125,2024.6365966796875,23.299468994140625
1724193752.9320185,0.0,0.0,2001.337158203125,2104.689453125,23.299468994140625
1724193752.9320228,0.0,0.0,2081.39013671875,2104.689453125,23.299468994140625
1724193752.9320488,0.0,0.0,2081.39013671875,2104.689453125,23.299468994140625
1724193752.9519722,0.0,0.0,2081.39013671875,2104.689453125,23.299468994140625
1724193752.966601,0.0,0.0,2161.443359375,2104.689453125,23.299468994140625
1724193752.9666023,0.0,0.0,2161.443359375,2184.74267578125,23.299468994140625
1724193752.9666097,0.0,0.0,2161.443359375,2184.74267578125,23.299468994140625
1724193752.9724278,0.0,0.0,2161.443359375,2184.74267578125,23.299468994140625
1724193752.992786,0.0,0.0,2161.443359375,2184.74267578125,23.299468994140625
1724193753.0008378,0.0,0.0,2241.496337890625,2184.74267578125,23.299468994140625
1724193753.000863,0.0,0.0,2241.496337890625,2184.74267578125,23.299468994140625
1724193753.0008676,0.0,0.0,2241.496337890625,2264.7958984375,23.299468994140625
1724193753.0128276,0.0,0.0,2241.496337890625,2264.7958984375,23.299468994140625
1724193753.0372837,0.0,0.0,2241.496337890625,2264.7958984375,23.299468994140625
1724193753.039221,0.0,0.0,2241.496337890625,2344.848876953125,23.299468994140625
1724193753.0392256,0.0,0.0,2321.54931640625,2344.848876953125,23.299468994140625
1724193753.0392463,0.0,0.0,2321.54931640625,2344.848876953125,23.299468994140625
1724193753.0617242,0.0,0.0,2321.54931640625,2344.848876953125,23.299468994140625
1724193753.07489,0.0,0.0,2401.602294921875,2344.848876953125,23.299468994140625
1724193753.0748951,0.0,0.0,2401.602294921875,2424.90185546875,23.299468994140625
1724193753.0748975,0.0,0.0,2401.602294921875,2424.90185546875,23.299468994140625
1724193753.0807197,0.0,0.0,2401.602294921875,2424.90185546875,23.299468994140625
1724193753.101011,0.0,0.0,2401.602294921875,2424.90185546875,23.299468994140625
1724193753.1090658,0.0,0.0,2481.655517578125,2424.90185546875,23.299468994140625
1724193753.109095,0.0,0.0,2481.655517578125,2508.473876953125,23.299468994140625
1724193753.1091146,0.0,0.0,2481.655517578125,2508.473876953125,26.818359375
1724193753.121076,0.0,0.0,2481.655517578125,2508.473876953125,26.818359375
1724193753.1416662,0.0,0.0,2481.655517578125,2508.473876953125,26.818359375
1724193753.1427517,0.0,0.0,2561.708251953125,2508.473876953125,26.818359375
1724193753.1427794,0.0,0.0,2561.708251953125,2592.04541015625,26.818359375
1724193753.142806,0.0,0.0,2561.708251953125,2592.04541015625,30.337247848510746
1724193753.1624374,0.0,0.0,2561.708251953125,2592.04541015625,30.337247848510746
1724193753.1766891,0.0,0.0,2641.76123046875,2672.098388671875,30.337247848510746
1724193753.1766903,0.0,0.0,2641.76123046875,2672.098388671875,30.337247848510746
1724193753.1824946,0.0,0.0,2641.76123046875,2672.098388671875,30.337247848510746
1724193753.2029755,0.0,0.0,2641.76123046875,2672.098388671875,30.337247848510746
1724193753.211371,0.0,0.0,2721.81396484375,2672.098388671875,30.337247848510746
1724193753.211399,0.0,0.0,2721.81396484375,2752.1513671875,30.337247848510746
1724193753.2114162,0.0,0.0,2721.81396484375,2752.1513671875,30.337247848510746
1724193753.222985,0.0,0.0,2721.81396484375,2752.1513671875,30.337247848510746
1724193753.2474124,0.0,0.0,2721.81396484375,2752.1513671875,30.337247848510746
1724193753.2482476,0.0,0.0,2801.86669921875,2752.1513671875,30.337247848510746
1724193753.2482529,0.0,0.0,2801.86669921875,2832.2041015625,30.337247848510746
1724193753.2482903,0.0,0.0,2801.86669921875,2832.2041015625,30.337247848510746
1724193753.2704325,0.0,0.0,2801.86669921875,2832.2041015625,30.337247848510746
1724193753.2846236,0.0,0.0,2881.919677734375,2832.2041015625,30.337247848510746
1724193753.2846367,0.0,0.0,2881.919677734375,2912.2568359375,30.337247848510746
1724193753.2905152,0.0,0.0,2881.919677734375,2912.2568359375,30.337247848510746
1724193753.3108418,0.0,0.0,2881.919677734375,2912.2568359375,30.337247848510746
1724193753.3192954,0.0,0.0,2961.972412109375,2912.2568359375,30.337247848510746
1724193753.3193088,0.0,0.0,2961.972412109375,2995.867919921875,30.337247848510746
1724193753.319326,0.0,0.0,2961.972412109375,2995.867919921875,33.8955192565918
1724193753.330853,0.0,0.0,2961.972412109375,2995.867919921875,33.8955192565918
1724193753.3509808,0.0,0.0,2961.972412109375,2995.867919921875,33.8955192565918
1724193753.352281,0.0,0.0,3042.02490234375,2995.867919921875,33.8955192565918
1724193753.352286,0.0,0.0,3042.02490234375,3079.220703125,33.8955192565918
1724193753.3523023,0.0,0.0,3042.02490234375,3079.220703125,37.195777893066406
1724193753.3723726,0.0,0.0,3042.02490234375,3079.220703125,37.195777893066406
1724193753.3897011,0.0,0.0,3042.02490234375,3162.57373046875,37.195777893066406
1724193753.3897016,0.0,0.0,3122.07763671875,3162.57373046875,37.195777893066406
1724193753.389706,0.0,0.0,3122.07763671875,3162.57373046875,40.496036529541016
1724193753.3952062,0.0,0.0,3122.07763671875,3162.57373046875,40.496036529541016
1724193753.4154508,0.0,0.0,3122.07763671875,3162.57373046875,40.496036529541016
1724193753.4236226,0.0,0.0,3202.13037109375,3162.57373046875,40.496036529541016
1724193753.4236293,0.0,0.0,3202.13037109375,3242.62646484375,40.496036529541016
1724193753.4236312,0.0,0.0,3202.13037109375,3242.62646484375,40.496036529541016
1724193753.4355404,0.0,0.0,3202.13037109375,3242.62646484375,40.496036529541016
1724193753.460407,0.0,0.0,3202.13037109375,3242.62646484375,40.496036529541016
1724193753.4614992,0.0,0.0,3202.13037109375,3242.62646484375,40.496036529541016
1724193753.461504,0.0,0.0,3282.182861328125,3242.62646484375,40.496036529541016
1724193753.4615116,0.0,0.0,3282.182861328125,3322.678955078125,40.496036529541016
1724193753.4799063,0.0,0.0,3282.182861328125,3322.678955078125,40.496036529541016
1724193753.4946623,0.0,0.0,3282.182861328125,3322.678955078125,40.496036529541016
1724193753.49467,0.0,0.0,3282.182861328125,3402.7314453125,40.496036529541016
1724193753.494671,0.0,0.0,3362.2353515625,3402.7314453125,40.496036529541016
1724193753.5002122,0.0,0.0,3362.2353515625,3402.7314453125,40.496036529541016
1724193753.5199964,0.0,0.0,3362.2353515625,3402.7314453125,40.496036529541016
1724193753.5279462,0.0,0.0,3442.2880859375,3402.7314453125,40.496036529541016
1724193753.5279503,0.0,0.0,3442.2880859375,3486.121826171875,40.496036529541016
1724193753.5279543,0.0,0.0,3442.2880859375,3486.121826171875,43.833892822265625
1724193753.5397117,0.0,0.0,3442.2880859375,3486.121826171875,43.833892822265625
1724193753.5607345,0.0,0.0,3442.2880859375,3486.121826171875,43.833892822265625
1724193753.56207,0.0,0.0,3522.34033203125,3486.121826171875,43.833892822265625
1724193753.562074,0.0,0.0,3522.34033203125,3569.51220703125,43.833892822265625
1724193753.5620844,0.0,0.0,3522.34033203125,3569.51220703125,47.17174911499024
1724193753.5808184,0.0,0.0,3522.34033203125,3569.51220703125,47.17174911499024
1724193753.595198,0.0,0.0,3522.34033203125,3649.564697265625,47.17174911499024
1724193753.5951996,0.0,0.0,3602.392822265625,3649.564697265625,47.17174911499024
1724193753.5952044,0.0,0.0,3602.392822265625,3649.564697265625,47.17174911499024
1724193753.6021,0.0,0.0,3602.392822265625,3649.564697265625,47.17174911499024
1724193753.6249678,0.0,0.0,3602.392822265625,3649.564697265625,47.17174911499024
1724193753.6333158,0.0,0.0,3682.4453125,3733.025390625,47.17174911499024
1724193753.633322,0.0,0.0,3682.4453125,3733.025390625,50.58012771606445
1724193753.644994,0.0,0.0,3682.4453125,3733.025390625,50.58012771606445
1724193753.6661727,0.0,0.0,3682.4453125,3733.025390625,50.58012771606445
1724193753.667359,0.0,0.0,3682.4453125,3816.486083984375,50.58012771606445
1724193753.667364,0.0,0.0,3762.49755859375,3816.486083984375,50.58012771606445
1724193753.6673784,0.0,0.0,3762.49755859375,3816.486083984375,53.98850631713867
