Time,base_link_contacts_data,power_consumption_hip_data,power_consumption_total_data,power_consumption_wheel_data
0.0,0.0,0.0,0.0,0.0
0.004052877426147461,0.0,0.0,0.0,0.0
0.0181884765625,0.0,0.0,0.0,3.75341796875
0.018194198608398438,0.0,80.046875,0.0,3.75341796875
0.01819467544555664,0.0,80.046875,83.796875,3.75341796875
0.020051956176757812,0.0,80.046875,83.796875,3.75341796875
0.024099349975585938,0.0,80.046875,83.796875,3.75341796875
0.04032635688781738,0.0,80.046875,83.796875,3.75341796875
0.044402122497558594,0.0,80.046875,83.796875,3.75341796875
0.05289435386657715,0.0,80.046875,167.59375,3.75341796875
0.052896738052368164,0.0,160.09375,167.59375,3.75341796875
0.05290508270263672,0.0,160.09375,167.59375,7.50634765625
0.060390472412109375,0.0,160.09375,167.59375,7.50634765625
0.06437826156616211,0.0,160.09375,167.59375,7.50634765625
0.08048200607299805,0.0,160.09375,167.59375,7.50634765625
0.0844414234161377,0.0,160.09375,167.59375,7.50634765625
0.08560299873352051,0.0,160.09375,250.984375,7.50634765625
0.08561134338378906,0.0,160.09375,250.984375,10.859375
0.08562517166137695,0.0,240.140625,250.984375,10.859375
0.10046768188476562,0.0,240.140625,250.984375,10.859375
0.10448527336120605,0.0,240.140625,250.984375,10.859375
0.11895489692687988,0.0,320.171875,250.984375,10.859375
0.1189572811126709,0.0,320.171875,334.375,10.859375
0.11897993087768555,0.0,320.171875,334.375,14.2119140625
0.12068915367126465,0.0,320.171875,334.375,14.2119140625
0.12459802627563477,0.0,320.171875,334.375,14.2119140625
0.14083003997802734,0.0,320.171875,334.375,14.2119140625
0.14477849006652832,0.0,320.171875,334.375,14.2119140625
0.15289807319641113,0.0,320.171875,334.375,17.654296875
0.15289902687072754,0.0,320.171875,417.84375,17.654296875
0.1529097557067871,0.0,400.203125,417.84375,17.654296875
0.16071581840515137,0.0,400.203125,417.84375,17.654296875
0.16468548774719238,0.0,400.203125,417.84375,17.654296875
0.18079328536987305,0.0,400.203125,417.84375,17.654296875
0.1848137378692627,0.0,400.203125,417.84375,17.654296875
0.1859288215637207,0.0,400.203125,501.3125,17.654296875
0.18593335151672363,0.0,480.21875,501.3125,17.654296875
0.18595004081726074,0.0,480.21875,501.3125,21.0966796875
0.20084142684936523,0.0,480.21875,501.3125,21.0966796875
0.20572209358215332,0.0,480.21875,501.3125,21.0966796875
0.21911215782165527,0.0,480.21875,501.3125,29.51806640625
0.2191150188446045,0.0,480.21875,589.75,29.51806640625
0.21911978721618652,0.0,560.234375,589.75,29.51806640625
0.22095775604248047,0.0,560.234375,589.75,29.51806640625
0.22494077682495117,0.0,560.234375,589.75,29.51806640625
0.24137067794799805,0.0,560.234375,589.75,29.51806640625
0.24507999420166016,0.0,560.234375,589.75,29.51806640625
0.25356602668762207,0.0,560.234375,589.75,40.66796875
0.2535717487335205,0.0,560.234375,680.9375,40.66796875
0.2535879611968994,0.0,640.265625,680.9375,40.66796875
0.2611503601074219,0.0,640.265625,680.9375,40.66796875
0.26513218879699707,0.0,640.265625,680.9375,40.66796875
0.28240489959716797,0.0,640.265625,680.9375,40.66796875
0.2863779067993164,0.0,640.265625,680.9375,40.66796875
0.28793978691101074,0.0,640.265625,772.109375,40.66796875
0.2879445552825928,0.0,640.265625,772.109375,51.81787109375
0.2879459857940674,0.0,720.3125,772.109375,51.81787109375
