Time,data
1724188174.3853447,80.05384063720703
1724188174.418092,160.10752868652344
1724188174.4523265,240.1613006591797
1724188174.4854436,320.215087890625
1724188174.5186133,400.2688293457031
1724188174.5527265,480.3224792480469
1724188174.5858133,560.376220703125
1724188174.6198745,640.4298095703125
1724188174.6537726,720.4832763671875
1724188174.6867971,800.5369262695312
1724188174.7197,880.5905151367188
1724188174.753894,960.6441040039062
1724188174.7869475,1040.6976318359375
1724188174.8200243,1120.751220703125
1724188174.853965,1200.8045654296875
1724188174.8879344,1280.8580322265625
1724188174.9288943,1360.911376953125
1724188174.966356,1440.96484375
1724188175.0004969,1521.0181884765625
1724188175.0348718,1601.0716552734375
1724188175.0712862,1681.125
1724188175.108279,1761.1783447265625
1724188175.1425638,1841.2315673828125
1724188175.179666,1921.2847900390625
1724188175.2127,2001.338134765625
1724188175.2458196,2081.391357421875
1724188175.2797577,2161.444580078125
1724188175.312927,2241.497802734375
1724188175.3463383,2321.55078125
1724188175.3813071,2401.603759765625
1724188175.4139645,2481.9140625
1724188175.4474778,2562.71337890625
1724188175.4840791,2643.959716796875
1724188175.5181553,2725.522216796875
1724188175.5563061,2807.255126953125
1724188175.5927875,2888.968994140625
1724188175.644334,2970.67041015625
1724188175.6835551,3052.3720703125
1724188175.718909,3134.103759765625
1724188175.7525947,3215.90869140625
1724188175.7886508,3297.77978515625
1724188175.8241525,3379.671142578125
1724188175.8572567,3461.60107421875
1724188175.8971107,3543.615966796875
1724188175.9347327,3625.713623046875
1724188175.9696102,3707.921142578125
1724188176.0040102,3790.21728515625
1724188176.0418642,3872.5224609375
1724188176.073606,3954.86767578125
1724188176.1073039,4037.27001953125
1724188176.142472,4119.74560546875
1724188176.1778867,4202.33447265625
1724188176.2112663,4284.99951171875
1724188176.2461882,4367.76806640625
1724188176.2803319,4450.69580078125
1724188176.31249,4533.7470703125
1724188176.34771,4616.85546875
1724188176.3832433,4699.970703125
1724188176.418263,4783.10205078125
