Time,data
1724181211.4040313,0.0
1724181211.4405026,0.0
1724181211.4736052,0.0
1724181211.5160253,0.0
1724181211.5597754,0.0
1724181211.5963557,0.0
1724181211.6307852,0.0
1724181211.6648073,0.0
1724181211.6985648,0.0
1724181211.7325046,0.0
1724181211.7663596,0.0
1724181211.8092358,0.0
1724181211.8559635,0.0
1724181211.8779411,0.0
1724181211.924245,0.0
1724181211.9663541,0.0
1724181211.9994013,0.0
1724181212.0328748,0.0
1724181212.0673437,0.0
1724181212.1008508,0.0
1724181212.133813,0.0
1724181212.1679351,0.0
1724181212.2008617,0.0
1724181212.2449768,0.0
1724181212.2887352,0.0
1724181212.3455226,0.0
1724181212.3910568,0.0
1724181212.4354239,0.0
1724181212.4910774,0.0
1724181212.5293162,0.0
1724181212.563831,0.0
1724181212.6181962,0.0
1724181212.6508486,0.0
1724181212.6875658,0.0
1724181212.7198007,0.0
1724181212.7544684,5.60517692565918
1724181212.7908278,13.354884147644043
1724181212.8240106,21.104591369628906
1724181212.8604949,28.854297637939453
1724181212.892546,37.11338806152344
1724181212.925662,45.37247848510742
1724181212.9592605,53.631568908691406
1724181212.9940705,57.08098602294922
1724181213.033392,60.53040313720703
1724181213.062252,64.4206771850586
1724181213.0965703,68.31095886230469
1724181213.1337948,72.59413146972656
1724181213.1690006,76.87730407714844
1724181213.2130477,80.4297103881836
1724181213.2690725,83.98211669921875
1724181213.3065982,88.5914077758789
1724181213.3401487,91.92632293701172
1724181213.372886,95.26123809814453
1724181213.405988,99.4307861328125
1724181213.4399729,105.20278930664062
1724181213.4740648,110.97479248046875
1724181213.5108309,116.34383392333984
1724181213.546214,120.70587158203125
1724181213.5848002,124.4364013671875
1724181213.618551,128.16693115234375
1724181213.6533194,133.18612670898438
1724181213.688746,139.18138122558594
1724181213.7249603,145.17665100097656
1724181213.7608035,151.1719207763672
1724181213.8000033,157.1671905517578
1724181213.837306,160.8115692138672
1724181213.8793159,164.30908203125
1724181213.9189444,164.30908203125
1724181213.964404,164.30908203125
1724181214.0100906,168.31491088867188
1724181214.0418792,168.31491088867188
1724181214.0756195,168.31491088867188
1724181214.112018,171.6591339111328
1724181214.1469214,175.00335693359375
1724181214.1815882,178.65916442871094
1724181214.2161188,184.0584716796875
1724181214.2489498,189.45777893066406
1724181214.2831075,196.19378662109375
1724181214.3201277,203.91259765625
1724181214.3557801,211.6314239501953
1724181214.392303,219.7555389404297
1724181214.4247737,227.25535583496094
1724181214.46137,234.75515747070312
1724181214.497063,242.2845916748047
1724181214.5565226,249.8140106201172
1724181214.6011744,256.4759826660156
1724181214.634153,263.137939453125
1724181214.680387,270.1921081542969
1724181214.7118964,277.24627685546875
1724181214.74828,283.392333984375
1724181214.7809565,289.5383605957031
1724181214.8151138,293.31329345703125
1724181214.85114,297.9499816894531
1724181214.8880053,301.3963623046875
1724181214.9271524,304.8427734375
1724181214.9607391,308.42034912109375
1724181215.0035672,312.337890625
1724181215.0373743,316.2554626464844
1724181215.0705678,320.8682861328125
1724181215.110017,330.44989013671875
1724181215.147478,342.39263916015625
1724181215.190338,354.3354187011719
1724181215.2466683,364.92138671875
1724181215.2763302,375.5073547363281
1724181215.3107045,386.0933532714844
1724181215.3480518,398.4952392578125
1724181215.3819742,409.3426818847656
1724181215.4164016,420.6074523925781
1724181215.4525595,431.8721923828125
1724181215.4876728,442.3016357421875
1724181215.5199142,452.7310791015625
1724181215.5542958,462.9933166503906
1724181215.5898736,473.2555236816406
