Time,data
1724188919.2767687,0
1724188919.2767992,0
1724188919.297087,0
1724188919.3174167,0
1724188919.337667,0
1724188919.3579218,0
1724188920.6401045,0
1724188920.6602867,0
1724188920.6803546,0
1724188920.7003798,0
1724188920.7203913,0
1724188920.740371,0
1724188920.760527,0
1724188920.7807243,0
1724188920.8007114,0
1724188920.8207858,0
1724188920.8410392,0
1724188920.8660877,0
1724188920.8856018,0
1724188920.9051816,0
1724188920.9249313,0
1724188920.944693,0
1724188920.964902,0
1724188920.9846873,0
1724188921.0048087,0
1724188921.0247667,0
1724188921.0446036,0
1724188921.064515,0
1724188921.0845034,0
1724188921.1044483,0
1724188921.124355,0
1724188921.1443434,0
1724188921.1643012,0
1724188921.1843426,0
1724188921.208379,0
1724188921.2284245,0
1724188921.2485268,0
1724188921.2684898,0
1724188921.288542,0
1724188921.3084412,0
1724188921.328436,0
1724188921.3484783,0
1724188921.368407,0
1724188921.3884327,0
1724188921.4084008,0
1724188921.4283996,0
1724188921.4484744,0
1724188921.4684436,0
1724188921.4884713,0
1724188921.5085142,0
1724188921.5285945,0
1724188921.54875,0
1724188921.5694518,0
1724188921.5897264,0
1724188921.6113148,0
1724188921.6317143,0
1724188921.6520872,0
1724188921.6718128,0
1724188921.6927617,0
1724188921.7128859,0
1724188921.7342184,0
1724188921.7553494,0
1724188921.77553,0
1724188921.7993672,0
1724188921.819492,0
1724188921.8420925,0
1724188921.863613,0
1724188921.8828611,0
1724188921.90785,0
1724188921.9280431,0
1724188921.950315,0
1724188921.9702077,0
1724188921.9905424,0
1724188922.0108929,0
1724188922.0308444,0
1724188922.0519676,0
1724188922.0722334,0
1724188922.0925329,0
1724188922.1132631,0
1724188922.133834,0
1724188922.155104,0
1724188922.1752365,0
1724188922.1954942,0
1724188922.2180214,0
1724188922.2374,0
1724188922.2597687,0
1724188922.2799304,0
1724188922.300128,0
1724188922.3205516,0
1724188922.3407142,0
1724188922.361233,0
1724188922.381124,0
1724188922.4011707,0
1724188922.4211888,0
1724188922.4411788,0
1724188922.462168,0
1724188922.4820645,0
1724188922.5025346,0
1724188922.522957,0
1724188922.5431416,0
1724188922.563736,0
1724188922.5838978,0
1724188922.6049888,0
1724188922.6254623,0
1724188922.645414,0
1724188922.6667502,0
1724188922.6880565,0
1724188922.7086177,0
1724188922.73511,0
1724188922.7552817,0
1724188922.7818289,0
1724188922.8058093,0
1724188922.8263676,0
1724188922.8474994,0
1724188922.8673918,0
1724188922.8886337,0
1724188922.908791,0
1724188922.9289856,0
1724188922.9494033,0
1724188922.969522,0
1724188922.99122,0
1724188923.0115716,0
1724188923.0343072,0
1724188923.0576017,0
1724188923.0777872,0
1724188923.1052203,0
1724188923.1253698,0
1724188923.14565,0
1724188923.1663146,0
1724188923.1863515,0
1724188923.2064428,0
1724188923.2264884,0
1724188923.2496243,0
1724188923.270526,0
1724188923.29139,0
1724188923.3139896,0
1724188923.3368418,0
1724188923.3571882,0
1724188923.3903987,0
1724188923.4108613,0
1724188923.4315994,0
1724188923.4527967,0
1724188923.472398,0
1724188923.494184,0
1724188923.5161545,0
1724188923.5379162,0
1724188923.5583894,0
1724188923.5784514,0
1724188923.6023035,0
1724188923.6223614,0
1724188923.6453314,0
1724188923.6654434,0
1724188923.6862721,0
1724188923.7069619,0
1724188923.7270277,0
1724188923.7472749,0
1724188923.7672355,0
1724188923.7873356,0
1724188923.8074598,0
1724188923.827425,0
1724188923.848673,0
1724188923.869434,0
1724188923.8902988,0
1724188923.9157426,0
1724188923.9357717,0
1724188923.9596646,0
1724188923.9798017,0
1724188924.0040054,0
1724188924.0263534,0
1724188924.0469441,0
1724188924.0675185,0
1724188924.087593,0
1724188924.1088355,0
1724188924.1310976,0
1724188924.15339,0
1724188924.1755452,0
1724188924.202439,0
1724188924.228595,0
1724188924.2506733,0
1724188924.271937,0
1724188924.2948077,0
1724188924.3155487,0
1724188924.3398452,0
1724188924.3614361,0
1724188924.381552,0
1724188924.4043438,0
1724188924.4248931,0
1724188924.444869,0
1724188924.468703,0
1724188924.490019,0
1724188924.5105238,0
1724188924.5306249,0
1724188924.5511587,0
1724188924.5720413,0
1724188924.5925226,0
1724188924.6126666,0
1724188924.6327078,0
1724188924.655453,0
1724188924.6789248,0
1724188924.699023,0
1724188924.7240036,0
1724188924.7454362,0
1724188924.7657409,0
1724188924.7889488,0
1724188924.8092203,0
1724188924.8295565,0
1724188924.8497252,0
1724188924.8768725,0
1724188924.8982391,0
1724188924.9183369,0
1724188924.9404526,0
1724188924.9617488,0
1724188924.9813073,0
1724188925.0029972,0
1724188925.023569,0
1724188925.045681,0
1724188925.066044,0
1724188925.0874813,0
1724188925.114215,0
1724188925.1385543,0
1724188925.1629717,0
1724188925.1832087,0
1724188925.2050672,0
1724188925.2282782,0
1724188925.2485273,0
1724188925.2688828,0
1724188925.2892034,0
1724188925.3091807,0
1724188925.3310945,0
1724188925.3519247,0
1724188925.3735926,0
1724188925.3941493,0
1724188925.4140782,0
1724188925.4353364,0
1724188925.4553115,0
1724188925.477954,0
1724188925.4984484,0
1724188925.51929,0
1724188925.5399058,0
1724188925.559803,0
1724188925.5830867,0
1724188925.604836,0
1724188925.6237912,0
1724188925.6486845,0
1724188925.6688426,0
1724188925.6893027,0
1724188925.7097163,0
1724188925.7297728,0
1724188925.754859,0
1724188925.7746053,0
1724188925.7956088,0
1724188925.8166587,0
1724188925.8439214,0
1724188925.8660538,0
1724188925.8863387,0
1724188925.9104302,0
1724188925.931197,0
1724188925.9511807,0
1724188925.9736128,0
1724188925.9936616,0
1724188926.0150294,0
1724188926.0353835,0
1724188926.0553706,0
1724188926.0787745,0
1724188926.1015952,0
1724188926.1237192,0
1724188926.1440396,0
1724188926.1647613,0
1724188926.1863458,0
1724188926.2063136,0
1724188926.2312467,0
1724188926.2523508,0
1724188926.2731466,0
1724188926.2957542,0
1724188926.317065,0
1724188926.3379605,0
1724188926.3583302,0
1724188926.3784428,0
1724188926.3986824,0
1724188926.418795,0
1724188926.4399722,0
1724188926.462846,0
1724188926.4905903,0
1724188926.5137608,0
1724188926.5338814,0
1724188926.5572536,0
1724188926.5776126,0
1724188926.598029,0
1724188926.6195626,0
1724188926.6413171,0
1724188926.6616273,0
1724188926.6818657,0
1724188926.7021022,0
1724188926.7247684,0
1724188926.744793,0
1724188926.7661564,0
1724188926.7874613,0
1724188926.8092706,0
1724188926.8305514,0
1724188926.8506126,0
1724188926.8709264,0
1724188926.891059,0
1724188926.9110508,0
1724188926.9325922,0
1724188926.952033,0
1724188926.9767694,0
1724188926.998005,0
1724188927.0195143,0
1724188927.0399642,0
1724188927.060293,0
1724188927.0810213,0
1724188927.1020963,0
1724188927.122132,0
1724188927.144933,0
1724188927.1652834,0
1724188927.1872537,0
1724188927.211081,0
1724188927.2314363,0
1724188927.2624586,0
1724188927.2808554,0
1724188927.3032048,0
1724188927.3236344,0
1724188927.3482828,0
1724188927.372021,0
1724188927.3922112,0
1724188927.4135342,0
1724188927.4347122,0
1724188927.4551768,0
1724188927.4781516,0
1724188927.4980528,0
1724188927.518292,0
1724188927.538618,0
1724188927.5585835,0
1724188927.5789936,0
1724188927.598926,0
1724188927.6193497,0
1724188927.6412134,0
1724188927.6640358,0
1724188927.684298,0
1724188927.7043765,0
1724188927.7244096,0
1724188927.7445655,0
1724188927.765338,0
1724188927.7868679,0
1724188927.8073502,0
1724188927.8276548,0
1724188927.848533,0
1724188927.8681614,0
1724188927.894662,0
1724188927.9147646,0
1724188927.9376662,0
1724188927.9588346,0
1724188927.9823678,0
1724188928.002666,0
1724188928.022686,0
1724188928.0484042,0
1724188928.0709586,0
1724188928.0909994,0
1724188928.114883,0
1724188928.1349933,0
1724188928.1604486,0
1724188928.180992,0
1724188928.2009764,0
1724188928.2233613,0
1724188928.2433639,0
1724188928.26685,0
1724188928.2877603,0
1724188928.3075714,0
1724188928.333118,0
1724188928.3541193,0
1724188928.3758354,0
1724188928.3969994,0
1724188928.416689,0
1724188928.4370344,0
1724188928.4570854,0
1724188928.4772398,0
1724188928.4977913,0
1724188928.518101,0
1724188928.5415466,0
1724188928.5613291,0
1724188928.5829663,0
1724188928.6044235,0
1724188928.6245182,0
1724188928.6489909,0
1724188928.6708024,0
1724188928.6916392,0
1724188928.7123613,0
1724188928.7338748,0
1724188928.761089,0
1724188928.7832732,0
1724188928.8040097,0
1724188928.824846,0
1724188928.84464,0
1724188928.8657887,0
1724188928.8867636,0
1724188928.9085004,0
1724188928.9290593,0
1724188928.9497762,0
1724188928.9747832,0
1724188928.995651,0
1724188929.0208406,0
1724188929.0414176,0
1724188929.0616138,0
1724188929.085818,0
1724188929.1073666,0
1724188929.133245,0
1724188929.1547487,0
1724188929.1750216,0
1724188929.2023246,0
1724188929.2225776,0
1724188929.2426724,0
1724188929.2628596,0
1724188929.2828884,0
1724188929.3045127,0
1724188929.3252945,0
1724188929.3465278,0
1724188929.3666837,0
1724188929.391144,0
1724188929.4145315,0
1724188929.4364984,0
1724188929.4617887,0
1724188929.4840174,0
1724188929.5049877,0
1724188929.5304382,0
1724188929.5528305,0
1724188929.5731933,0
1724188929.5936365,0
1724188929.6140718,0
1724188929.6363323,0
1724188929.6572192,0
1724188929.679566,0
1724188929.7006667,0
1724188929.7208068,0
1724188929.743712,0
1724188929.7639735,0
1724188929.784451,0
1724188929.805145,0
1724188929.826419,0
1724188929.8492196,0
1724188929.8693233,0
1724188929.8903246,0
1724188929.912014,0
1724188929.9316576,0
1724188929.9565885,0
1724188929.9783108,0
1724188929.9993033,0
1724188930.021938,0
1724188930.042623,0
1724188930.071153,0
1724188930.091604,0
1724188930.112965,0
1724188930.1332483,0
1724188930.1536849,0
1724188930.1743653,0
1724188930.1941986,0
1724188930.2235096,0
1724188930.2457674,0
1724188930.2687154,0
1724188930.2891452,0
1724188930.309282,0
1724188930.3333666,0
1724188930.3560479,0
1724188930.3785894,0
1724188930.4024487,0
1724188930.422637,0
1724188930.453115,0
1724188930.4744651,0
1724188930.4949353,0
1724188930.5167785,0
1724188930.5387516,0
1724188930.5594816,0
1724188930.5802782,0
1724188930.6046026,0
1724188930.6310058,0
1724188930.655209,0
1724188930.6758182,0
1724188930.6975796,0
1724188930.7177305,0
1724188930.7394967,0
1724188930.7594934,0
1724188930.7797508,0
1724188930.8001423,0
1724188930.8210359,0
1724188930.8437304,0
1724188930.866101,0
